,body,cites_papers
1008,FREEACCESS to Henderson's article on statepeasant movement relations and foodsovereignty in Mexico and Ecuador,[13794131]
1009,FREEACCESS to Henderson's article on statepeasant movement relations and foodsovereignty in Mexico and Ecuador htt,[13794131]
1010,Free download Journal of Peasant Studies,[13794131]
1011,Statepeasant movement relations and the politics of food sovereignty in Mexico and Ecuador,[13794131]
1012,Great article on state-peasant movement relations,[13794131]
1013,FREEACCESS to the 'Dialogue on Food Regimes' collection has been extended! Read Philip McMichael's article here,[13888530]
1014,"How does one hope? SoGE's   suggest's ""a turn to ambivalence and melancholy"" in culturalgeographies",[13925534]
1015,"How does one hope? SoGE's   suggest's ""a turn to ambivalence and melancholy"" in culturalgeographies  ht",[13925534]
1016,I have to get in on this autoethnography thing,[13925534]
1017,Let's keep these kind of questions out of the next Geography Bee,[13925534]
1018,Some positivity from a jolly good old Oxford researcher,[13925534]
1019,'Middle Hope' - online first - Cultural Geographies   melancholy hiraeth,[13925534]
1020,"Now out in print Praise includes, ""this is the first one that made me laugh without simultaneously feeling disgust""",[13925534]
1021,"RESEARCH Disabilities, urban natures and childrens outdoor play - John Horton outdoorplay SEND inclusion",[13936691]
1022,"'disabled children, often experience outdoor/natural play as a site of hard work, heartache, dread, resignation and inadequacy'",[13936691]
1023,"RESEARCH Disabilities, urban natures and childrens outdoor play - John Horton  by BECERAssoc via",[13936691]
1024,"'disabled children, often experience outdoor/natural play as a site of hard work, heartache, dread, resignation and in",[13936691]
1025,"RESEARCH Disabilities, urban natures and childrens outdoor play - John Horton outdoorplay SEND",[13936691]
1026,Our new paper in JCCP on the role of Need for Closure and authoritarianism in responses to culture fusion,[14047929]
1027,Another interesting review of Cultural Neuroscience by two of the leaders in the field,[14081993]
1028,The State of Food Sovereignty i preview and related info  Mendeley,[14103761]
1029,"SoGE's   reviews 'Humans, Animals and Biopolitics The More-than-Human Condition'  culturalgeographies",[14132514]
1030,"SoGE's   reviews 'Humans, Animals and Biopolitics The More-than-Human Condition'  culturalgeographies ",[14132514]
1031,"Very nice review of Humans, animals and biopolitics The-more-than-human condition Routledge in",[14132514]
1032,My new review of Kozol's Distant wars visible the ambivalence of witnessing,[14154542]
1033,"This is an important recent article by Shirley Martin and colleagues, has recent lit too",[14188448]
1034,New article Advocacy and surveillance primary schools teachers relationships w/ asylum-seeking mothers in Ireland ,[14188448]
1035,"We go back to the land processes of re-peasantisation in Araponga, Brazil' Online now in",[14294517]
1036,"We go back to the land processes of re-peasantisation in Araponga, Brazil' Online now in   ",[14294517]
1037,"newarticle by van den Berg et al on processes of repeasantisation in Araponga, Brazil Read it here",[14294517]
1038,Passionate Experiences in Adolescence Situational Variability and Long-Term Stability,[14416567]
1039,"New review of pastoral nomadism, although can we really dichotomize sedentary farming and nomadic pastoralism",[14470836]
1040,New from Professor William Honeychurch The Archaeology of Pastoral Nomadism,[14470836]
1041,Jennifer Clapp's latest on the trade-ification of the food sustainability agenda in   out now,[14518982]
1042,The trade-ification of the food sustainability agenda,[14518982]
1043,"Another important contribution by Jennifer Clapp ""the Tradification of the Food Security Agenda""",[14518982]
1044,"The trade-ification of the food sustainability agenda The Journal of Peasant Studies Vol 0, No 0",[14518982]
1045,newarticle by Jennifer Clapp on the trade-ification of the food sustainability agenda Read it here,[14518982]
1046,Cheng-2016-Educated non-elites pathways to cosmopolitanism private degree students in Singapore - FREE E-Prints!,[14588912]
1047,Check out   postdoc  's latest article on microcredit and demarginalisation in  !,[14611541]
1048,Our very own  's 'heretical' views on microcredit and demarginalisation in China now in  !,[14611541]
1049,Check out   postdoc  's latest article on microcredit and demarginalisation in  ! ,[14611541]
1050,We need to talk about microcredit,[14611541]
1051,newarticle by   on microcredit as demarginalisation in rural China,[14611541]
1052,Indebted to development microcredit as demarginalisation in rural China,[14611541]
1053,Our very own  's 'heretical' views on microcredit and demarginalisation in China now in  ! ,[14611541]
1054,New article out   on skill practice and craft production,[14612972]
1055,New article out   on skill practice and craft production   ,[14612972]
1056,Should research that has far-reaching implications for a country's politics be protected behind a journal's paywall?,[14618765]
1057,newarticle by Beban and Gorman on accumulation and environmental change on the CambodiaVietnam border,[14618765]
1058,Reviewer Acknowledgments,[14622236]
1059,Summary article of Frances Henry et al's 4 year examination of race and equity in Canadian Universities pse,[14836629]
1060,Summary article of Frances Henry et al's 4 year examination of race and equity in Canadian Universities  cdnpse,[14836629]
1061,This looks like a must-read as soon as I'm at work with access to the journal,[14836629]
1062,New pub w/ Henry Kobayashi   etal Race racialization and Indigeneity in CDN universities cdnpse highered,[14836629]
1063,"Haven't read yet, but looks v important H/T Val Johnson! Race, racialization and Indigeneity in Canadian universities",[14836629]
1064,"New ""Race, racialization and Indigeneity in Canadian universities"" Race Ethnicity and Education De 2016 cdnpse",[14836629]
1065,"New ""Race, racialization and Indigeneity in Canadian universities"" Race Ethnicity and Education De 2016 cdnpse ",[14836629]
1066,UBC folks can access this journal via library The UBCFA is sponsoring a conference on related issues co-org with Prof Sunera Thobani,[14836629]
1067,UBC folks can access this journal via library The UBCFA is sponsoring a conference on related issues co-org with Prof,[14836629]
1068,"Race, racialization and Indigeneity in Canadian universities highered cdnpse race Indigenous",[14836629]
1069,Indigeneity in Canadian Universities--a new article,[14836629]
1070,"Race, racialization and Indigeneity in Canadian universities,",[14836629]
1071,"Race, racialization and Indigeneity in Canadian universities Race Ethnicity and Education via",[14836629]
1072,"Race, racialization and Indigeneity in Canadian universities",[14836629]
1073,"Apoligies, Link here",[14845923]
1074,"newarticle by Nyantakyi-Frimpong and   on landgrabbing, migration and foodsecurity in Ghana",[14845923]
1075,"Land grabbing, social differentiation, intensified migration and food security in northern Ghana",[14845923]
1076,"newarticle by Jefferson Fox on community forestry, labor migration and agrarianchange in Nepal",[14850513]
1077,Advancing Our Understanding of Culture Mixing,[14859489]
1078,SAGEpsychology Advancing Our Understanding of Culture Mixing,[14859489]
1079,NEW PUBLICATION NOTICE What style of leadership is best suited to direct organizational change?,[14867005]
1080,"Check it out! Forthcoming in Race, Ethnicity, and Education",[14867005]
1081,That escalated quickly,[14894021]
1082,"It's like Plato, but with brain damage",[14894021]
1083,Interesting national identity isn't associated w/ lower multiculturalism support in non-Western countries WVS data,[14896339]
1084,negative association between national identity and diversity attitudes found only in Western societies,[14896339]
1085,The WVS data indicates national identity negatively predicts diversity attitudes only in West,[14896339]
1086,My new piece on urban exploration and  Georgesperec just out and free to download,[14902196]
1087,Richard Phillips revives the experimental fieldwork of Georges Perec,[14902196]
1088,News from the Experimental Geography Studio,[14902196]
1089,"Georges Perecs experimental fieldwork New article by Richard Phillips for artists, writers, activists, enthusiasts, students and researchers",[14902196]
1090,"Georges Perecs experimental fieldwork New article by Richard Phillips for artists, writers, activists, enthusiasts, s",[14902196]
1091,Richard Phillips's article on Georges Perec's experimental fieldwork - with a bit of Hidden City too,[14902196]
1092,How Does Framing Strategy Affect Evaluation of Culturally Mixed Products? The SelfOther Asymmetry Effect,[14908096]
1093,SAGEpsychology How Does Framing Strategy Affect Evaluation of Culturally Mixed Products? The SelfOther Asymmet,[14908096]
1094,newarticle by Cramb et al on smallholder inclusion in agricultural commodity chains in SoutheastAsia,[14945228]
1095,Read new research from   on 'Alternatives to land grabbing',[14945228]
1096,Smallholder inclusion in agricultural commodity chains in SoutheastAsia,[14945228]
1097,Smallholder inclusion in agricultural commodity chains in SoutheastAsia   ,[14945228]
1098,This is right up there with witches throwing magic lightning bolts!,[15086434]
1099,Supernatural bollocks then,[15086434]
1100,"""Reflecting on ghostly presences in field research""",[15086434]
1101,Our paper on dog walking now available,[15168642]
1102,Just walking? Check out my new article on dog walking with   in Social and Cultural Geography,[15168642]
1103,Why not start the working week by reading our paper on walking and animal geographies,[15168642]
1104,Get an e-print of our paper 'Just a walk with the dog Animal geographies and negotiating walking space',[15168642]
1105,Note to self read this,[15168642]
1106,'walking is more than just walking'   discussed here,[15168642]
1107,"The Repository record for this new study is available here, under embargo",[15168642]
1108,My piece on dog walking with   on   has over 10k reads Read full version here,[15168642]
1109,and to continue the walking themeour paper on dog walking is now available,[15168642]
1110,Dogs of the park dog walking as a cultural space  HM library can obtain text,[15168642]
1111,"A2 I cont to find Watson,  , Jackson piece on care influential as I think about CRP NYCMenTeachDay",[16080492]
1112,"A2 I cont to find Watson,  , Jackson piece on care influential as I think about CRP",[16080492]
1113,"Epigenetic modification from enviro stressors eg, poverty, leading to long-term and cross-generational impacts",[19745792]
1114,Evidence or speculation? Paging,[19745792]
1115,"Epigenetic modification from enviro stressors eg, poverty, leading to long-term and cross-generational impacts  ",[19745792]
1116,Adolescent Abstention From Delinquency Examining the Mediating Role of Time Spent With Delinquent Peers a,[19781463]
1117,stopracializingsmartness wakeupeveryone,[20956795]
1118,Where Have All the Peasants Gone?  Annual Review of Anthropology,[22395418]
1119,Jussi Parikka's Geology of Media was reviewed in Cultural Geographies-journal,[23739621]
