,body,cites_papers
988,A  historical lens to understand the  social structures and institutions that condition the  Politics of  food,[13150188]
989,New  FREEACCESS article by   on the contested terrain of  foodsovereignty construction  Available here,[13150188]
990,Read about the contested terrain of food sovereignty construction from   with free access!,[13150188]
991,"The contested terrain of food sovereignty construction  toward a historical, relational and interactive approach",[13150188]
992,"The contested terrain of food sovereignty construction  toward a historical, relational and interactive approach  ",[13150188]
993,"Open access  Contested terrain of food sovereignty construction  toward historical, relational and interactive approach",[13150188]
994,"Worth reading  ""Surveillance, Data and Embodiment  On the Work of Being Watched"" by    paywalled",[5024110]
995,Read about the contested terrain of food sovereignty construction from   with free access,[13150188]
996,"Muslim Acculturation in a Catholic Country  Its Associations With Religious Identity, Beliefs, and Practices",[13166714]
997,"SAGEpsychology Muslim Acculturation in a Catholic Country  Its Associations With Religious Identity, Beliefs, a",[13166714]
998,"Introducing the fluvitory - or, how  river uses and  stories make  space",[13184079]
999,Interesting new paper by   on the cognitive spaces created by river flow in Finland,[13184079]
1000,Latinos Changing Ethnic Group Representation From Elementary to Middle School  Perceived Belonging and Academi,[13186947]
1001,Latinos Changing Ethnic Group Representation From Elementary to Middle School  Perceived Belonging and Academic,[13186947]
1002,Latinos Changing Ethnic Group Representation From Elementary to Middle School  Perceived Belonging and Academi    ,[13186947]
1003,Available now- this special issue has been a labour of love,[13272324]
1004,Intro to   and    special issue of   is up and  it's a scorcher,[13272324]
1005,"Worth reading  ""Surveillance, Data and Embodiment  On the Work of Being Watched"" by",[5024110]
1006,Available now  This special issue has been a labour of love  livunigeog,[13272324]
1007,Intro to   and    special issue of   is up and  it's a scorcher    ,[13272324]
1008,issue on the stranger Critically engages with our 2012 issue Looks great!,[13272324]
1009,issue on the stranger Critically engages with our 2012 issue,[13272324]
1010,Please help  Geographies of encounter across difference never help me to further knowledge beyond difference  Am I just doing it all wrong?,[13272324]
1011,They continue their profound ideas in this paper,[13272324]
1012,"Now officially published in  , a tremendous paper by J Larsen on  commuting  exercise and   sport  cycling",[13307144]
1013,"FYI Commuting, exercise and sport  an ethnography of long-distance bike commuting",[13307144]
1014,"Now officially published in  , a tremendous paper by J Larsen on  commuting  exercise and   sport  cycling  ",[13307144]
1015,"Interesting academic paper  Commuting, exercise and  sport  an ethnography of long-distance bike commuting",[13307144]
1016,On the Work of Being Watched todays bodies are akin to walking sensor platforms cc,[5024110]
1017,"Interesting research paper  Commuting, exercise and  sport  an ethnography of long-distance bike commuting  mobilities",[13307144]
1018,"Interesting research paper  Commuting, exercise and  sport  an ethnography of long-distance bike commuting",[13307144]
1019,And there's more Nordic social and  cult geography  Read about long distance bike commuting in Denmark  ngm2017,[13307144]
1020,Read about long distance bike commuting in Denmark  ngm2017june,[13307144]
1021,And there's more Nordic social and  cult geography  Read about long distance bike commuting in Denmark,[13307144]
1022,Angered  Black and non-Black girls of color at the intersections of violence and school discipline in the U S,[13338509]
1023,Angered  Black + non-Black girls of color at intersections of violence + school discipline in the US,[13338509]
1024,Proud of the great work   fellow   is doing on  woc to promote  equity,[13338509]
1025,"Thank you for all of the support,  !!",[13338509]
1026,Proud of the great work   fellow   is doing on  woc to promote  equity   ,[13338509]
1027,"Surveillance, Data and Embodiment  On the Work of Being Watched",[5024110]
1028,"Its like this Myth of the Supernegro  resisting narratives of damage and struggle in the neoliberal ed  Context """,[13356615]
1029,Its like this Myth of the Supernegro resisting nrrtvs of damge n struggle neolib  edpolicy cntxt,[13356615]
1030,My sister scholar   is dope and she writes dope -ish! Read and retweet!,[13356615]
1031,check out my new piece  Its like this Myth of the Supernegro  resisting narratives of damage and struggle,[13356615]
1032,"First Nations, Mtis and Inuit presence in the NL curriculum",[13410421]
1033,"First Nations, Mtis and Inuit presence in the NL curriculum   ",[13410421]
1034,"First Nations, Mtis and  Inuit presence in Newfoundland and  Labrador curriculum",[13410421]
1035,My co-authored article with Dorian McCoy came out today comparing students experiences at a PWI and an HBCU,[13424126]
1036,mine and    journal article on black mixed-raced men and the black supplementary school movement in REE -,[13439029]
1037,Yeahhh   check this paper out,[13439029]
1038,"Bodies either host, or are the subjects of, an array of sensing devices",[5024110]
1039,mine and    journal article on black mixed-raced men and the black supplementary school movement in REE -htt,[13439029]
1040,  Race Ethnicity and Education,[13439029]
1041,"New review by Dr  Muehlenbein on """" primates  anthropology",[13445909]
1042,Brand new journal article on African farmer-led irrigation development,[13491285]
1043,NEW ONLINE   Openaccess article by DEGRP  agriculture researchers on African farmer-led irrigation development,[13491285]
1044,African farmer-led irrigation  development  re-framing  agricultural policy and   investment?    OA,[13491285]
1045,African farmer-led irrigation  development  re-framing  agricultural policy and   investment?    OA ,[13491285]
1046,New open access article  African farmer-led  irrigation development  re-framing agricultural policy and investment?,[13491285]
1047,Today's  GDIAdvent is Phil Woodhouse's journal article on farmer-led irrigation development,[13491285]
1048,Day 9 of the  GDIAdvent looks at African farmer-led irrigation development,[13491285]
1049,On the Work of Being Watched todays bodies are akin to walking sensor platforms cc  ,[5024110]
1050,"But there are markets, we have some markets  people are demanding but no quantities of quality sustainably from farmers",[13491285]
1051,"We show they are market-responsive and produce volumes, mostly for informal markets",[13491285]
1052,"But there are markets, we have some markets  people are demanding but no quantities of quality sustainably from farmer",[13491285]
1053,"If there are markets for commercial crops, small scale farmers will organise and initiate irrigation solutions",[13491285]
1054,Small-scale farmers rapidly expand irrigation by themselves  a hidden African revolution?  OPENACCESS,[13491285]
1055,How to support farmer-led irrigation as driver for sustainable intensification?,[13491285]
1056,Small-scale farmers rapidly expand irrigation by themselves  a hidden African revolution?  OPENACCES,[13491285]
1057,Great new article from the   team,[13491285]
1058,African  farmer-led  irrigation  development  re-framing  agricultural  policy and  investment?,[13491285]
1059,I read you Blog on smallholders in Africa   and thought you would find this interesting,[13491285]
1060,"Surveillance, Data and Embodiment  On the Work of Being Watched  Todays bodies are akin to      bodyandsociety",[5024110]
1061,Great article on how small-scale farmers initiate and innovate irrigation suitable for their way of farming  A promising development!,[13491285]
1062,Great article on how small-scale farmers initiate and innovate irrigation suitable for their way of farming  A promising,[13491285]
1063,African Farmer-Led Irrigation Development    development,[13491285]
1064,New work from   and    for    agriculture  policy  water,[13491285]
1065,New  FREEACCESS article by Woodhouse et al  on  African  farmer-led  irrigation development,[13491285]
1066,Is there more irrigation being developed by SSA smallholder farmers than in official figures?   Vanduzi  Mozambique,[13491285]
1067,Is there more irrigation being developed by SSA smallholder farmers than in official figures?   ,[13491285]
1068,Assessing Variations in Developmental Outcomes Among Teenage Offspring of Teen Mothers  Maternal Life Course Co,[13518544]
1069,So timely,[13519542]
1070,"Whoops, here's the actual link for color-evasiveness",[13519542]
1071,"Surveillance, Data and Embodiment  On the Work of Being Watched some v interesting social theory in this new article",[5024110]
1072,"Even tho I tweeted majority of paper, if anyone actually wants to read it   disabilitysolidarity  disabilityjustice",[13519542]
1073,"You don't ""see race""? Consider yourself ""color blind""? Academia has an app for that! And guess what? You too are a stone-cold racist",[13519542]
1074,Critical race scholars address the huge problem of not being obsessed with race,[13519542]
1075,"Even tho I tweeted majority of paper, if anyone actually wants to read",[13519542]
1076,Mediated territoriality  rural workers and the efforts to scale out  agroecology in Nicaragua,[13540238]
1077,FREEACCESS to  's paper is available here,[13627065]
1078,"Land's End  Review by A  Haroon Akram-Lodhi, still free access",[13627065]
1079,Review Symposium  Land's End  Review by,[13627065]
1080,Values and Corruption  Do Postmaterialists Justify Bribery?,[13627296]
1081,New article w/  WVS data in  's journal  Values and   Corruption  Do Postmaterialists Justify Bribery?,[13627296]
1082,"Surveillance, Data and Embodiment  On the Work of Being Watched some v interesting social theor",[5024110]
1083,New article w/  WVS data  Values and   Corruption  Do Postmaterialists Justify Bribery?,[13627296]
1084,National Personality Traits and  Regime Type  A Cross-National Study of 47 Countries  Unclear causality but interesting,[13627706]
1085,How does a nation's personality relate to its governance and democratic institutions? New research in JCCP,[13627706]
1086,National Personality Traits and  Regime Type  A Cross-National Study of 47 Countries  Unclear causality but interesting htt,[13627706]
1087,National Personality Traits and Regime Type in 47 countries - Por Joan Barcel - Cross-cultural Psycjology,[13627706]
1088,FREEACCESS to Wendy Wolford's paper is available here,[13677544]
1089,Review Symposium  Land's End  Review by Wendy Wolford,[13677544]
1090,Adaptation and Validation of the Life Events and Difficulties Schedule for     Psychiatry,[13685661]
1091,FREEACCESS to Tania Li's response paper is available here,[13733841]
