,body,cites_papers
1476,Check out our new paper on gender and gamer stereotypes!,[12064731]
1477,Male gamer stereotype and the marginalization of women in video game culture gender,[12064731]
1478,"Jamaica, Three Years Later Effects of Intensified Pro-Gay Activism on Severe Prejudice Against Lesbians and Gay Men",[12086365]
1479,"Jamaica, Three Years Later Effects of Intensified Pro-Gay Activism on Severe Prejudice Against Lesbians and Gay Men ",[12086365]
1480,"Jamaica, 3 Yrs Later Effects of Intensified Pro-Gay Activism on Severe Prejudice Against Lesbians and Gay Men a",[12086365]
1481,Adapting to Injustice Young Bisexual Womens Interpretations of Microaggressions,[12090706]
1482,PWQ Podcast Adapting to Injustice Young Bisexual Womens Interpretations of Microaggressions,[12090706]
1483,SAGEpsychology PWQ Podcast Adapting to Injustice Young Bisexual Womens Interpretations of Microaggressions,[12090706]
1484,To listen to later,[12090706]
1485,SAGEpsychology Adapting to Injustice Young Bisexual Womens Interpretations of Microaggressions PWQ4U,[12090706]
1486,The Impact of Gender Stereotypes on Voting for Women Candidates by Level and Type of Office  Cambridge Core,[12137897]
1487,MT   The Impact of Gender Stereotypes on Voting for Women Candidates by Level and Type of Office,[12137897]
1488,Sex-related factors influence expression of mood-related genes in the basolateral amygdala differentially depending,[12140865]
1489,Looks like a really interesting article,[12318424]
1490,Concerned about rape  rape myth acceptance You might be interested in this,[12318424]
1491,12 Contact with Counter-Stereotypical Women Predicts Less Sexism by   and,[12318424]
1492,"Contact with Counter-Stereotypical Women Predicts Less Sexism, Less Rape Myth Acceptance, Less Intention to Rape",[12318424]
1493,"My paper with   on rapemyth acceptance has been downloaded 1,417 times! Don't miss out read it here",[12318424]
1494,Zinger is the last sentence,[12346660]
1495,Boys Dont Work? On the Psychological Benefits of Showing Low Effort in High School,[12346660]
1496,Effortless acheiver more popular than hard-worker Interesting result when combined w gender behavior perceptions,[12346660]
1497,Male students invest less academic effort because effortless achievers are perceived more favorably,[12346660]
1498,Male students invest less academic effort because effortless achievers are perceived more favorably,[12346660]
1499,Boys Don t Work? On the Psychological Benefits of Showing Low Effort in High School,[12346660]
1500,Study academic effort stereotyped as feminine,[12346660]
1501,Relationship Between Endorsement of the Sexual Double Standard and Sexual Cognitions and Emotions HT,[12373878]
1502,Relationship Between Endorsement of the Sexual Double Standard and Sexual Cognitions and Emotions HT ,[12373878]
1503,Moral Dilemmas of Transnational Migration Vietnamese Women in Taiwan gendersociety,[12418711]
1504,"McKinnon et al, Genderequality and economic empowerment in the Solomon Islands and Fiji a place-based approach,",[12464911]
1505,"Not a Real Period? Social and Material Constructions of Menstruation a a l'air intressant, pdf anyone ?",[12469790]
1506,'Tis a mystery!,[12469790]
1507,Hahaha - menstruation is a 'social construct',[12469790]
1508,this shits gone too damn fucking far like are you kidding me? i fucking can't anymore,[12469790]
1509,"Seriously, what are these guys researching on ? Not even some random university!    &lt- One of the best handles I follow!",[12469790]
1510,Another candidate for Mensa Or is that Menses?,[12469790]
1511,This is the world we live in lol,[12469790]
1512,"The more I look at these, the more weasel words pop out like pimples  SEEMS? At least they could use Active Fucking voice",[12469790]
1513,"menstruation *seems* a self-evidently 'natural' bodily process Emphasis mine, Quotes theirs Feminist science, ladies and gentlemen",[12469790]
1514,This is why people hate gender studies,[12469790]
1515,Does this mean that women can just refuse to menstruate? stupid,[12469790]
1516,Confused seems an apt description,[12469790]
1517,Ummm Biology,[12469790]
1518,Is this real life?,[12469790]
1519,"BREAKING NEWS feminist scholar discovers bleeding out one's snatch is natural, and not actually caused by the evil Patriarchy!",[12469790]
1520,Seriously?,[12469790]
1521,Apparently Ms Hanson never got the talk from her parents,[12469790]
1522,"The X is socially constructed aka who you gonna believe, your lying eyes? doctrine has attacked simple provable truths fo",[12469790]
1523,More proof that 70-90% of people in college should not be in college,[12469790]
1524,"Let's leave education to the left to handle, they said  It will be fine, they said",[12469790]
1525,"Psssh, EVERYBODY knows that periods are made up by the MANTRIARCHY FeministFriday",[12469790]
1526,Menstruation seems to be natural despite being a social construct Das Spannungsfeld zw Biologie and Soziologie,[12469790]
1527,Menstruation seems to be natural despite being a social construct Das Spannungsfeld zw Biologie and,[12469790]
1528,MyHeadIsFullOfFuck,[12469790]
1529,"Not an ivory tower, not at all",[12469790]
1530,did the RegressiveLeft murder all the biologists? Where did they all go?,[12469790]
1531,it came this far! in the 90's the joke went around that children thought milk was made in a factory feminismiscancer academizes this !,[12469790]
1532,"GP This is why people think feminism is stupid Actually, this is why feminism is stupid",[12469790]
1533,Gender and other grievance studies are turning out to be the cheapest non-invasive lobotomies you can get,[12469790]
1534,Everybody knows that the menstrual cycle is a patriarchal construction no?,[12469790]
1535,Is this what a university education results in these days? Goodness me ,[12469790]
1536,"Weird, but what is menstrual supression? Claims to look at def from biology to society??",[12469790]
1537,Not a Real Period? Social and Material Constructions of Menstruation gendersociety,[12469790]
1538,No point to this beyond funneling taxpayer dollars through the grant system Otherwise I could happy thought my social construct period away,[12469790]
1539,I don't even know what this is,[12469790]
1540,Wow just wow These feminists are the new Scientologists Scientology sciencefiction,[12469790]
1541,Brilliant   spot on academic research over whether menstruation is a 'natural bodily process' or a social construction,[12469790]
1542,menstruation is like just your opinion man,[12469790]
1543,According to new feminists I wouldn't have a period if I wasn't 'socialized' to do so,[12469790]
1544,Menstruation is a social construct Really,[12469790]
1545,There are parts of the university I won't mind seeing burned when civilization collapses NewDarkAge,[12469790]
1546,This is why I'm not a fan of how feminists have deconstructed terminology it renders words impractical to use,[12469790]
1547,Why do gender scholars hate science?,[12469790]
1548,  What world do these people live in?,[12469790]
1549,Feminists don't like anything that has the word men in it,[12469790]
1550,Periods are a social construct? WHAT THE ACTUAL HELL?!,[12469790]
1551,ClassicNRPR Menstruation is a social construct,[12469790]
1552,RealPeerReview Hoax paper on how menstruation is just a social construct Oh wait,[12469790]
1553,yes since menstruation is a social construct too ,[12469790]
1554,Please tell me Katie Hasson is only employed by USC as a comedy writer,[12469790]
1555,are you in a sociology department or does Katie Hasson teach comedy writing?,[12469790]
1556,Hoax paper on how menstruation is just a social construct Oh wait,[12469790]
1557,Gender scholar confused about why menstruation seems to be a natural thing despite what feminist theory says,[12469790]
1558,Here's a paper from the top-ranked gender studies journal Menstrual periods are a social construct Enjoy,[12469790]
1559,Here's a paper in the top-ranked journal in gender studies claiming menstrual periods are social constructs bc BC,[12469790]
1560,"Making women aware of their gender vs personal identity, makes them more likely to notice and confront sexism",[12474676]
1561,What the fuck does this even mean?   Prog you have a vag'  Chick zomg muh oppression!,[12474676]
1562,Perceiving and Confronting Sexism The Causal Role of Gender Identity Salience,[12474676]
1563,SAGEpsychology Perceiving and Confronting Sexism The Causal Role of Gender Identity Salience PWQ4U,[12474676]
1564,Sex and Drugs and Starting School,[12521331]
1565,New study Differences in Precollege Alcohol-Related Sexual Risk Taking by Gender and Recent Blackout Activity,[12521331]
1566,New study Differences in Precollege Alcohol-Related Sexual Risk Taking by Gender and Recent Blackout Activity  ,[12521331]
1567,"For young women, blacking out from drinking -- higher risk for unwanted, unsafe, and regretted sex",[12521331]
1568,Differences in Precollege Alcohol-Related Sexual Risk Taking by Gender and Recent Blackout Activity a HT,[12521331]
1569,Exposure to Sexual Economics Theory Promotes a Hostile View of Heterosexual Relationships,[12534775]
1570,Oh no I bet love has very less to do with SET It do not undermine gender relations It just explains it,[12534775]
1571,"As if the problems with Ego Depletion weren't enough, Roy Baumeister is now accused of promoting sexist ideology",[12534775]
1572,Sexual marketplace theory so completely substantiated by human experience Only a social scientist would try to suppress it for feelz,[12534775]
1573,SAGEpsychology Exposure to Sexual Economics Theory Promotes a Hostile View of Heterosexual Relationships PWQ4U,[12534775]
1574,Boys more likely than girls to admit 'wrong-doing' on anonymous social media sites teens socialmedia digcit,[12569354]
1575,BeAboveTheFray  MeganKMaas Boys more likely than girls to admit 'wrong-doing' on anonymous social media sites,[12569354]
1576,Important studyPremigration Victimization Experiences of Sexual and Gender Minority Refugees and Asylees in US and Canada,[12638750]
1577,Important studyPremigration Victimization Experiences of Sexual and Gender Minority Refugees and Asylees in US and Canada h,[12638750]
1578,Premigration Victimization Sexual and Gender Minority Refugees and Asylees in US and Canada a HT  ,[12638750]
1579,Premigration Victimization Sexual and Gender Minority Refugees and Asylees in US and Canada a HT,[12638750]
1580,Premigration Victimization Sexual and Gender Minority Refugees and Asylees in US and Canada a HT ,[12638750]
1581,Check out the summary of the Workshops which were held at the Sex and Gender Based Medicine Summit!,[12666585]
1582,How to study the impact of sex and gender in medical research  Review of Resources,[12667390]
1583,A review of SGBM Resources to help researchers study sex as a biological variable,[12667390]
1584,Nice review of resources on how to study the impact of sex and gender in medical research!,[12667390]
1585,Nice review of resources on how to study the impact of sex and gender in medical research!  ,[12667390]
1586,How to study the impact of sex and gender in medical research  Review of Resources   ,[12667390]
1587,Innovative levers for sustainable integration of gender medicine into medical school curricula,[12682413]
1588,Check out this commentary from our SD   and   on integrating gender into medicalschool !,[12682413]
1589,"Reconsidering Gendered Sex in Generalized AIDS Epidemic, Angotti and Sennett great work from longtime collaborator",[12689478]
1590,Reconsidering Gendered Sexualities in a Generalized AIDS Epidemic gendersociety,[12689478]
1591,Important online courses - Science of Sex and Gender in Human Health by NIH ORWH bsd,[12731582]
1592,Prof Lisa Bowleg revolutionized intersectionality research by questioning separating women AND minorities,[12958172]
1593,Sex and gender in medical education a national student survey via,[12963351]
1594,No scientific evidence that gender identity is independent of biological sex Yours?,[12963351]
1595,"Caring practices the connection between logics of state and domestic violence in Cairo, by Christine E Smith",[13049407]
1596,I'm so pleased to see Ruth Preser's new   paper about Israeli lesbians 'disappearing' in Berlin,[13075473]
1597,"Lost and found in Berlin identity, ontology and the emergence of Queer Zion by Ruth Preser",[13075473]
1598,Very new and very faboulus publication on queer Israelis in Berlin by Ruth Preser,[13075473]
1599,New article by   member   the role of social media in th online construction of male sexworkers,[13217919]
1600,"Follow exploring the role of social media in the online construction of male sex worker lives in Dublin, Ireland",[13217919]
1601,"Follow exploring the role of social media in the online construction of male sex worker lives in Dublin, Ireland ",[13217919]
1602,An important read! Also check out   research paper on men in sexwork in Dublin research,[13217919]
1603,Using Video to Increase Gender Bias Literacy Toward WomenInScience,[13220287]
1604,Using Video to Increase GenderBias Literacy Toward WomeninScience,[13220287]
1605,SAGEpsychology Using Video to Increase GenderBias Literacy Toward WomeninScience PWQ4U,[13220287]
1606,Using Video to Increase Gender Bias Literacy Toward WomeninScience,[13220287]
1607,Using Video to Increase Gender Bias Literacy Toward Women in Science  womeninscience STEM,[13220287]
1608,My latest publication,[13226301]
1609,When bodies do not fit an analysis of postgraduate fieldwork,[13226301]
1610,When bodies do not fit an analysis of postgraduate fieldwork by Jokinen and Caretta,[13226301]
1611,"Ahh, more mesearch, this time as duet",[13226301]
1612,"These poor, oppressed post-graduate researchers! Jeopardizing their health for the sake of their work Oh the humanity!",[13226301]
1613,Oh precious snowflake postgraduate scholars,[13226301]
1614,Please stop! This jargon is too painful,[13226301]
1615,Sexual Quality of Life and Aging A Prospective Study of a Nationally Representative Sample Journal of Sex Research,[13260383]
1616,Sexual Quality of Life and Aging A Prospective Study of a Nationally Representative Sample Journal of Sex Research h,[13260383]
1617,Sexual Quality of Life and Aging A Prospective Study of a Nationally Representative Sample,[13260383]
1618,sexualwisdom comes* with older age  dataanalytics,[13260383]
1619,"Contrary to popular belief, under the right conditions sexual quality of life INCREASES w age, due to SexualWisdom",[13260383]
1620,sorry- here's the link to the original JSR article,[13260383]
1621,Sexual Quality of Life and Aging a SeualHealth Sexuality HT   Ageing,[13260383]
1622,"Older people prioritize quality sex, and they get it SCIENCE! Source",[13260383]
1623,Sexual Quality of Life and Aging A Prospective Study of a Nationally Representative Sample - PubMed - NCBI,[13260383]
1624,"Sexual Wisdom Satisfaction with sex improves with age, as people prefer quality to quantity sexscience",[13260383]
1625,"Bridgework Globalization, Gender, and Service Labor at a Luxury Hotel gendersociety",[13261526]
1626,"New article by UO Prof Eileen Otis in   Bridgework Globalization, Gender and Service Labor at a Luxury Hotel",[13261526]
1627,SWS 2015 Feminist Lecture The Gendered Geographies of Struggle The World Social Forum and It gendersociety,[13261529]
1628,'Gendered Geographies of Struggle The World Social Forum and Overlapping Other Worlds' gender+development fem2,[13261529]
1629,Exploratory Factor Analysis and Psychometric Properties of the Sexual Coercion Inventory,[13287892]
1630,Exploratory Factor Analysis and Psychometric Properties of the Sexual Coercion Inventory a HT ,[13287892]
1631,Exploratory Factor Analysis and Psychometric Properties of the Sexual Coercion Inventory a HT,[13287892]
1632,"Sexual history and attractiveness people want a mate with a bit of a past, but not too much gender relationships",[13306502]
1633,"Sexual history and attractiveness people want a mate with a bit of a past, but not too much ge",[13306502]
1634,"Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much  The aim of",[13306502]
1635,"Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much   ht",[13306502]
1636,"Sexual History and Present Attractiveness People Want Mate w a Bit of a Past, But Not Too Much",[13306502]
1637,"Sexual History and Present Attractiveness People Want Mate w a Bit of a Past, But Not Too Much ht",[13306502]
1638,Participants were more willing to get involved with an individual who'd had more sexual partners - up to a point,[13306502]
1639,Men and women's desire for sexual experience in an opposite-sex partner are very similar for long-term relationships,[13306502]
1640,"Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much by",[13306502]
1641,"Ppl want mates w a bit of a past, but not too much Tho sluttier ppl more tolerant of partner's promiscuity",[13306502]
1642,Sexual History and Present Attractiveness I by   et al,[13306502]
1643,Sexual History and Present Attractiveness II by   et al,[13306502]
1644,"Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much by   htt",[13306502]
1645,Both men and women view someone with a larger number of past sexual partners as a less attractive option for a rel,[13306502]
1646,Both men and women view someone with a larger number of past sexual partners as a less att,[13306502]
1647,Science Both men and women view someone with a larger number of past sexual partners as a less attractive option ,[13306502]
1648,Check page five to see if you're a slut who's gonna die alone I guess,[13306502]
1649,"Aqu el paper Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much",[13306502]
1650,"Aqu el paper Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much ",[13306502]
1651,Clicking on the paper the piece was based on - this is in the second line,[13306502]
1652,"I've seen nothing but sensationalist clickbait and Assad-apologism in   this last year, turns out they also do bad science",[13306502]
1653,it's here - is that the one you read? Haven't looked at it myself yet,[13306502]
1654,"How no of partners an individual's had, affects willingness to get romantically involved with that individual",[13306502]
1655,Inverse correlation between sexual partner history and perceived attractiveness,[13306502]
1656,"Sexual History and Present Attractiveness Ppl Want a Mate with a Bit of a Past, But Not Too Much a HT",[13306502]
1657,"Sexual History and Present Attractiveness Ppl Want a Mate with a Bit of a Past, But Not Too Much a",[13306502]
1658,Both men and women are reluctant to get into a long-term relationship with someone with an extensive sexualhistory,[13306502]
1659,Interesting empirical study as it's often erroneously assumed that having had multiple sexual partners is an attractive trait in men,[13306502]
1660,"A new study shows that people want a partner with a bit of a past, but not -too- much of a past",[13306502]
1661,"briandavidearp  kinseyinstitute A new study shows that people want a partner with a bit of a past, but not -to",[13306502]
1662,"Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much",[13306502]
1663,Scientific Discovery People are less attracted to someone with over 20 sexual partners compared to less than 10,[13306502]
1664,"New Research - Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much",[13306502]
1665,Men and women's desire for sexual experience in an opposite-sex partner are very similar for long-term relationships htt,[13306502]
1666,"Sexual History and Present Attractiveness People Want a Mate With a Bit of a Past, But Not Too Much a",[13306502]
1667,NEW The negotiation of gender subjectivities in Indonesia and the Philippines OpenAccess,[13367025]
1668,"Migrant mothers, left-behind fathers the negotiation of gender subjectivities in Indonesia and the Philippines",[13367025]
1669,"Migrant mothers, left-behind fathers the negotiation of gender subjectivities in Indonesia and the Philippines ",[13367025]
1670,Glad to see another positive review of mineand   book on Women and Combat Sports wmma martialarts boxing,[13385009]
1671,Glad to see another positive review of mineand   book on Women and Combat Sports wmma,[13385009]
1672,Who needs the Women and Peace Hypothesis? My new article is out! IFJP,[13468874]
1673,This is excellent - on the 'women and peace hypothesis ,[13468874]
1674,Also in our new issue 193 A piece on the women and peace agenda by,[13468874]
1675,"Can't wait to dig into this one,   Looks great!",[13468874]
1676,A love story for Buddy System research in the academy  Patricia Lopez and Kathryn Gillespie ,[13472014]
1677,A love story for Buddy System research in the academy by P J Lopez and,[13472014]
1678,This is what we have,[13472014]
1679,"Just come across this, can't wait to read it! I don't know where I'd be without my fieldwork and life 'buddies'",[13472014]
1680,Now on   Lebreton Peralta Allen-Collinson Wiley French sports students gender and alcohol,[13551169]
1681,research on gender alcohol and sport nexus in french Students StudentAthletes published by,[13551169]
1682,Associations of Bisexual-Specific Minority Stress and Health in Cisgender and Transgender Adults w Bisexual Orientation,[13554597]
1683,Study shows that bisexual people experience worse health than other sexual minorities due to prejudice and stigma,[13554597]
1684,Assoc of Bisexual-Specific Minority Stress and Hlth Among Cisgender and Transgender Adults w Bisexual Orientation a,[13554597]
1685,Assoc of Bisexual-Specific Minority Stress and Hlth Among Cisgender and Transgender Adults w Bisexual Orientation a ,[13554597]
1686,Study shows that bisexual people experience worse health than other sexual minorities due to prejudice and stigma   htt,[13554597]
1687,The effects of Sex and Gender-Role Characteristics on Facets of Sociosexuality in Heterosexual Young Adults,[13587765]
1688,"Ooookay This is good insight, even if I don't study sex ",[13587765]
1689,CasualSex Personality VenusMars,[13587765]
1690,Women and men w more male-typical personality have more CasualSex than peers lower on psychological masculinity,[13587765]
1691,Sexuality has much more to do with personality than people realize,[13587765]
1692,Not very surprising to say the least,[13587765]
1693,Yes See also,[13587765]
1694,Effects of Sex and Gender-Role Characteristics on Facets of Sociosexuality in Heterosexual Young Adults a HT,[13587765]
1695,Effects of Sex and Gender-Role Characteristics on Facets of Sociosexuality in Heterosexual Young Adults a,[13587765]
1696,Measuring Sexual Motives A Test of the Psychometric Properties of the Sexual Motivations Scale,[13646574]
1697,Measuring Sexual Motives Test of Psychometric Properties of the Sexual Motivations Scale a HT,[13646574]
1698,Measuring Sexual Motives Test of Psychometric Properties of the Sexual Motivations Scale a HT ,[13646574]
1699,Gender is innately biological,[13661571]
1700,The known differences in cardiovascular performance between the sexes already start in utero bsd,[13661571]
1701,In utero origin of sex-related differences in future cardiovascular disease bsd,[13661571]
1702,Lessons Learned From Teaching Psychology of Women to Incarcerated Women Psychiatry ,[13671851]
1703,"Postnatal Depression The Role of Breastfeeding Efficacy, Breastfeeding Du Psychiatry ",[13671967]
1704,"Postnatal Depression The Role of Breastfeeding Efficacy, Breastfeeding Duration, and FamilyWork Conflict   ",[13671967]
1705,"SAGEpsychology Postnatal Depression The Role of Breastfeeding Efficacy, Breastfeeding Duration, and FamilyWor",[13671967]
1706,"Postnatal Depression The Role of Breastfeeding Efficacy, Breastfeeding Duration, and FamilyWork Conflict",[13671967]
1707,Book Review The Palgrave handbook of the psychology of sexuality and gend Psychiatry ,[13672034]
1708,Book Review The Palgrave handbook of the psychology of sexuality and gend Psychiatry  htt,[13672034]
1709,Book Review The Palgrave handbook of the psychology of sexuality and gend Ps by induspsych via,[13672034]
1710,The Unique Effects of Fathers Warmth on Adolescents Positive Beliefs and Behaviors,[13697511]
1711,"Science A father's warmth towards teenagers predicts their positive beliefs and varies by gender, boosting the ma",[13697511]
1712,"A father's warmth towards teenagers predicts their positive beliefs and varies by gender, boosting the math grades",[13697511]
1713,"A father's warmth towards teenagers predicts their positive beliefs and varies by gender, ",[13697511]
1714,Marie-Anne Suizzo publishes new research on the effects of fathers' warmth on adolescent behavior and attitudes,[13697511]
1715,fatherfact,[13697511]
1716,Dad's warmth and acceptance has impact on emotional and academic dvlpmnt among kids in LowIncome families ~study,[13697511]
1717,'On becoming a feminist psychologist' Riger 2016 Great newly published prize-winning a,[13712150]
1718,What does it mean to be a feminist psychologist?,[13712150]
1719,"Men and menstruation Qualitative exploration of beliefs, attitudes and experiences menstruationmatters menshealth",[13793230]
1720,"Study men's views on menstruation shaped by educational, relational, and socio-cultural factors reproductivehealth",[13793230]
1721,Want to know more about intersectionality in quantitative research?  Nicole Else-Quest SSS2016,[13826035]
1722,Great experimental study on school bullying,[13869933]
1723,noschoolviolence noviolence school bullying mentalhealth,[13869933]
1724,About a third of the participants reported having made out with someone just for publicity reasons,[13878570]
1725,"Women slut shamed for performative sex -they seek fun , and signs that they in relationship ",[13878570]
1726,Wanting to Be Seen Young Peoples Experiences of Performative Making Out new study in JSR,[13878570]
1727,Wanting to Be Seen Young Peoples Experiences of Performative Making Out--new study in JSR,[13878570]
1728,13 undergrads have made out publicly for an audience Men's reputations more often enhanced women's damaged by it,[13878570]
1729,Wanting to Be Seen Young People's Experiences of Performative Making Out a HT,[13878570]
1730,Article Rethinking Strength Black Womens Perceptions of the Strong Black Woman Role via,[13893236]
1731,"Willingness to Engage in Consensual Nonmonogamy Analysis of Sexual Identity, Casual Sex Attitudes and Gender",[13935633]
1732,"Willingness to Engage in Consensual Nonmonogamy Analysis of Sexual Identity, Casual Sex Attitudes and Gender   h",[13935633]
1733,"Interest in open rltnshps linked to more experimentation, sexual identity exploration, and openness to CasualSex",[13935633]
1734,THE WILD PAY! -Alice Cooper,[13935633]
1735,"Willingness to Engage in Consensual Nonmonogamy among Emerging Adults Sexual ID, Casual Sex Attitudes and Gender a",[13935633]
1736,"Willingness to Engage in Consensual Nonmonogamy among Emerging Adults Sexual ID, Casual Sex Attitudes and Gender a ",[13935633]
1737,Bud-Sex Constructing Normative Masculinity among Rural Straight Men That Have Sex With Men Via,[13948903]
1738,Gender and Society Bud-Sex,[13948903]
1739,Interesting!! RuralWhiteMales BudSex,[13948903]
1740,Bud-Sex Great paper re married men framing sex w men as less threatening 2 marriage than extramarital sex w women,[13948903]
1741,genderstudies  you can't make this shit up Rural Straight Men That Have Sex With Men,[13948903]
1742,New research on heterosexual-identified men who have sex with men sogintersections sogsexuality,[13948903]
1743,"Bud-Sex, constructing narratives for straight white men sex with straight white men sociology",[13948903]
1744,Bud-Sex Constructing Normative Masculinity among Rural Straight Men That Have Sex With Men,[13948903]
1745,A lot of animals are both predators AND prey How was this accounted for?,[13991526]
1746,an actual genderstudy,[13991526]
1747,Would you rather be a predator or a prey animal? The answer says surprisingly much about you personality,[13991526]
1748,I rather have lunch than be lunch,[13991526]
1749,"One of the biggest male-female personality differences men identify as predators, women as prey",[13991526]
1750,"One of the best reviews on sex-differential biology of autism that I've ever read, by Donna Werling  bsd",[14167592]
1751,ASF postdoctoral fellow Dr Donna Werling summarizes what is known about why less females are diagnosed with autism,[14167592]
1752,41 rates of male to female diagnosis for autism interesting pathology,[14167592]
1753,The role of sex-differential biology in risk for autism spectrum disorder bsd,[14167592]
1754,"One of the best reviews on sex-differential biology of autism that I've ever read, by Donna Werling",[14167592]
1755,ASF postdoctoral fellow Dr Donna Werling summarizes what is known about why less females are diagnosed with autism ht,[14167592]
1756,The role of sex-differential in risk for autism spectrum disorder bsd sexandgender,[14167592]
1757,Science! Nerds stay Virgins Longer  Facts look consistent w Chateau SMV scale even if explanation is not,[14185676]
1758,Adolescents in the lowest AND highest cognitive ability group were the least likely to already have had sex,[14185676]
1759,Science! Nerds stay Virgins Longer  Facts look consistent w Chateau SMV scale even if explanation is not  ,[14185676]
1760,"Individuals with lower IQ have less sex than those with average IQ, controlling for confounds hmmm",[14185676]
1761,"Neuro_Skeptic Individuals with lower IQ have less sex than those with average IQ, controlling for confounds hmmm",[14185676]
1762,"Neuro_Skeptic Individuals with lower IQ have less sex than those with average IQ, controlling for confounds ",[14185676]
1763,individuals in the lowest cognitive ability group had significantly lower odds of experiencing each type of sex,[14185676]
1764,interesting  interesting  go on,[14185676]
1765,"Individuals with lower IQ have less sex than those with average IQ, controlling for confounds hm",[14185676]
1766,Both high IQ and low IQ young adults more likely be virgins in their late 20s than those with average IQ,[14185676]
1767,"The Relationship Bw Cognitive Ability and Experiences of Vaginal, Oral and Anal Sex in the US",[14185676]
1768,"Ppl w low cognitive ability less likely to have had vaginal, oral or anal sex than ppl w average IQ",[14185676]
1769,individuals in the highest cognitive ability group had  significantly lower odds of exp vaginal intercourse,[14185676]
1770,"Higher cognitive ability - more sex N = 13,845 via  ",[14185676]
1771,How do sexual practices correlate with cognitive ability?,[14185676]
1772,Is smart the new sexy ?,[14185676]
1773,"The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex in the United States",[14185676]
1774,"The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex",[14185676]
1775,"This is some proper research Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex",[14185676]
1776,individuals in the highest cognitive ability group had significantly lower odds of experiencing vaginal intercour,[14185676]
1777,was just sent this your virgin quip from a paper or just *cough* exp?,[14185676]
1778,"Statistical Relationship Between Cognitive Ability and Experiences of Vaginal, Oral,and Anal Sex in USA sexresearch",[14185676]
1779,"Relationship Between Cognitive Ability and Experiences of Vaginal, Oral and Anal Sex in the US a HT",[14185676]
1780,"Relationship Between Cognitive Ability and Experiences of Vaginal, Oral and Anal Sex in the US a HT",[14185676]
1781,Sex'l Beh'r Def'ns of Sex and Role of Self-Partner Context in Lesbian Gay and Bi Adults,[14186674]
1782,Sex'l Beh'r Def'ns of Sex and Role of Self-Partner Context in Lesbian Gay and Bi Adults    h,[14186674]
1783,"Sexual Behavior, Definitions of Sex and the Role of Self-Partner Context Among Lesbian, Gay and Bisexual Adults a ",[14186674]
1784,"Sexual Behavior, Definitions of Sex and the Role of Self-Partner Context Among Lesbian, Gay and Bisexual Adults a",[14186674]
1785,Sexual dimorphism in the mast cell transcriptome and the pathophysiological responses to immu,[14186696]
1786,Should never have got past animal ethics Mice suffered prolonged anaphylaxis or were restrained in tiny tubes,[14186696]
1787,"Sex specific immune response that leaves women at greater risk for IBS, allergy, and anaphylaxis   fuelingtactics",[14186696]
1788,SexualDimorphism in the MastCell transcriptome and the pathophysiological responses to imm bsd via,[14186696]
1789,May be why autoimmune disease are higher in women,[14186696]
1790,Very interesting paper on Mast Cells and Gender mastcells immunology revision,[14186696]
1791,"Differential regulation of mast cells in Female vs Male mice, seXX matters! immunology",[14186696]
1792,"Check out KAWSE Executive Director's recent publication with a former K-State Graduate student, Sarah Donley!",[14194370]
1793,This is interesting! Gendered beliefs are so powerful! they are showing up in this occupation Undertaking!     Soc320DH,[14194370]
1794,This is interesting! Gendered beliefs are so powerful! they are showing up in this occupation Undertaking!   ,[14194370]
1795,Interesting new paper in GPC Chinese migrant women as boundary markers in Singapore,[14212493]
1796,"Chinese migrant women as boundary markers in Singapore unrespectable, un-middle-class and un-Chinese by S Ang",[14212493]
1797,Useful reviewAssessing Participation and Effectiveness of the Peer-Led Approach in Youth Sexual Health Education ,[14232506]
1798,Assessing Participation and Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education Systematic Review a,[14232506]
1799,Assessing Participation and Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education Systematic Review a ,[14232506]
1800,"Peer-led sexual health education changes knowledge and attitudes, but not behaviors",[14232506]
1801,differences in policy preferences of men and women are reflected by male and female candidates in EU elections,[14257822]
1802,Just published Sexual Well-Being in Older Women The Relevance of Sexual ExcitationSexual Inhibition,[14294171]
1803,Just published Sexual Well-Being in Older Women The Relevance of Sexual ExcitationSexual Inhibition    ht,[14294171]
1804,Sexual Well-Being in Older Women Relevance of Sexual Excitation and Sexual Inhibition a HT   Sexuality,[14294171]
1805,Sexual Well-Being in Older Women Relevance of Sexual Excitation and Sexual Inhibition a HT  ,[14294171]
1806,Honored to support cutting edge fem geog and the legacy of Jan Monk Our article on 10 years of JML is out Thanks GPC!,[14299429]
