,body,cites_papers
2059,"Extinct flightless mihirungs  cranial anatomy, new species, and  Oligo-Miocene diversity    - v",[5634344]
2060,The third new fossil species for Australia this week  This time a Dromornithidae,[5634344]
2061,"Large Igneous Provinces, sulphur and carbon gasses paper Free download unitil Jan 18th  -   ",[4822021]
2062,New dromornithid Dromornis murrayi   birds  dinosaurs,[5634344]
2063,New magnificent mihirung named after brilliant palaeo and  artist Peter Murray  Riversleigh,[5634344]
2064,"The extinct flightless mihirungs  Aves, Dromornithidae   cranial anatomy and a new species,   pal",[5634344]
2065,"The extinct flightless mihirungs  Aves, Dromornithidae   cranial anatomy and a new species,   palaeontology",[5634344]
2066,The finer points of using a chemical  rocket to keep a  satellite in geostationary orbit,[5634547]
2067,Cross- polarization gives higher  contrast and better detail in images to study shape-shifting objects,[5634547]
2068,An energy-efficient warm-up routine for  lithium  batteries in freezing temperatures,[5634547]
2069,"1st amphisbaenians from Texas, with notes on other squamates from M  Eocene    - v",[5635705]
2070,First amphisbaenians from  Texas! Congrats  !    FossilFriday,[5635705]
2071,"Meet Solastella, a new  amphisbaenian from Texas!",[5635705]
2072,-  Sulphur/Carbon gases and LIPs,[4822021]
2073,First report of amphisbaenians from Texas  ~45-40 Ma,[5635705]
2074,"New material of a short-facedTrogosus from Bridgerian of California, US    - v   l",[5636391]
2075,1st virtual endocasts of a fossil rodent  Ischyromys typusand  brain evolution in rodents    - v,[5636713]
2076,"FossilFriday The amazing fossil squirrel Ischyromys  Photo of specimen from SDSM, recent paper on its brain here",[5636713]
2077,"FossilFriday The amazing fossil squirrel Ischyromys  Photo of specimen from SDSM, recent paper on its brain here  htt",[5636713]
2078,"CP Effects on the Czech Lands of the 1815 eruption of Mount Tambora  responses, impacts and comparison with the L",[5637266]
2079,"Effects on the Czech Lands of the 1815 eruption of Mount Tambora  responses, impacts and comparison with the",[5637266]
2080,"Effects on the Czech Lands of 1815 eruption of Tambora  responses, impacts and  comparison with Lakaggar 1783",[5637266]
2081,"Effects on the Czech Lands of the 1815 eruption of Mount Tambora  responses, impacts and comparison with the L",[5637266]
2082,"New paper  Effects on the Czech Lands of the 1815 eruption of Mount Tambora  responses, impacts and comparison",[5637266]
2083,High-res SIMS O isotope conodont apatite analysis from S  China and  implications for end-Permian mass extinction  ,[4850963]
2084,"Niche ontogeny is a pet fascination of mine, and a paper just came out looking at it in ichthyosaurs  Wonderful!",[5637791]
2085,Trophic niche ontogeny and palaeoecology of early Toarcian Stenopteryg,"[5637791,5637791]"
2086,"Hey     you've prob seen this already, but exactly what we were talking about the other day     ichthyosaurs",[5637791]
2087,"Niche ontogeny is a pet fascination of mine, and a paper just came out looking at it in ichthyosaurs  Wonderful! ",[5637791]
2088,Ichthyosaur teeth indicate diet changed during lifetime  FossilFriday,[5637791]
2089,Imbricate radial sculpture  a convergent feature within externally shelled cephalopods,[5637839]
2090,New paper analyses sculpture form and  structure in nautiloid and  ammonoid shells  FossilFriday,[5637839]
2091,Fossilized embryos reveal development patterns in extinct Cambrian jellyfish relatives,[5775064]
2092,"Early Cambrian embryo belonged to crown-group jellyfish, new  OpenAccess study in  Palaeontology reveals",[5775064]
2093,  Dong,"[5775064,5775064]"
2094,Pre-mass extinction animal body-size changes  evidence from PermianTriassic boundary brachiopods of S  China  ,[4850965]
2095,Embryonic development of a Cambrian Cnidarian,[5775064]
2096,1st reconstruction of dietary traits of Haploidoceros mediterraneus from NE Iberian peninsula  ,[5776922]
2097,The earliest pelagic jellyfish with rhopalia from Cambrian chengjiang Lagersttte  ,[5872600]
2098,The earliest pelagic jellyfish with rhopalia from Cambrian Chengjiang Lagersttte,[5872600]
2099,Biological and  physical evidence for extreme seasonality in central Permian Pangea  ,[5903713]
2100,A good e g  of how a thorough paleoclimatological study may be done,[5903713]
2101,Reassessment and reassignment of the early Maastrichtian mosasaur Hainosaurus bernardi to Tylosaurus,[5969278]
2102,Reassessment and  reassignment of E  Maastrichtian mosasaur Hainosaurus bernardi to Tylosaurus    -,[5969278]
2103,Sedimentary record and petrophysical logs across the lochkovian-pragian boundary in Spanish C  Pyrenees  ,[5972446]
2104,New! Thomka et al in press  Taphonomy of cystoids from the Napoleon quarry of IN  L Silurian Massie Fm Lagersttte,[4864467]
2105,Combined-mesowear analysis of late Miocene giraffids from North Chinese and  Greek localities of pikermian biome  ,[5972447]
2106,Combined-mesowear analysis of late Miocene giraffids from North Chinese and Greek localities of the Pikermian Biome,[5972447]
2107,OS Combining operational models and data into a dynamic vessel risk assessment tool for coastal regions,[5972689]
2108,Oceanography OS  Combining operational models and data into a dynamic vessel risk assessment tool for coastal reg,[5972689]
2109,Interactions between climate change and human activities during the Early to Mid Holocene in the East Mediterr,[5973238]
2110,New paper  Interactions between climate change and human activities during the Early to Mid Holocene in the Ea,[5973238]
2111,Interactions between climate change and human activities during the Early to Mid Holocene in the East Mediterranean,[5973238]
2112,CP Interactions between climate change and human activities during the Early to Mid Holocene in the East Mediterr,[5973238]
2113,Interactions between climate change and human activities during the Early to Mid Holocene in the E Mediterranean,[5973238]
2114,Avian egg from the Liangtoutang   dinosaurs  birds,[5976932]
2115,Note  that's the Thomka et al 2016 paper on 'cystoid' taphonomy,[4864467]
2116,"An avian egg from Lower Cretaceous Liangtoutang Formation of Zhejiang Province, China    - v",[5976932]
2117,"Ankylosaurian palaeoenvironmental association influenced by extirpation, sea-level fluctuation and  geodispersal",[5976994]
2118,Cool new study from   and   on ankylosaurian environmental preferences  dinosaurs,[5976994]
2119,Cool new study from   and   on ankylosaurian environmental preferences,[5976994]
2120,New research  Did armored  dinosaurs in Cretaceous favor different habitats?,[5976994]
2121,PDF available here!,[5976994]
2122,"New paper published, free access here   sciart  ankylosaurs",[5976994]
2123,Ankylosaur palaeoenvironments  Congrats,[5976994]
2124,"New paper published, free access here   sciart  ankylosaurs   ",[5976994]
2125,New in    Benedetto and  Muoz in press  Plectorthoid brachiopods from Lower Ordovician of NW Argentina,[5987441]
2126,A New Palaeoclimate Classification for Deep Time  ,[4865898]
2127,New online  Plectorthoid brachiopods from the Lower Ordovician of north-western Argentina,[5987441]
2128,New online  Plectorthoid brachiopods from the Lower Ordovician of north-western Argentina ,[5987441]
2129,New in    Benedetto and  Muoz in press  Plectorthoid brachiopods from Lower Ordovician of NW Argentina ,[5987441]
2130,New online  New bivalves from a Middle Devonian methane seep in Morocco,[5989534]
2131,"1st Jurassic frog from Siberia, Russia    - v",[5993910]
2132,"Orthogonikleithrus francogalliensis, sp  nov  from Late Jurassic of Cerin  France     - v",[5993932]
2133,CP Holocene hydrological changes of the Rhone River  NW Mediterranean  as recorded in the marine mud belt,[6001911]
2134,Holocene hydrological changes of the Rhone River  NW Mediterranean  as recorded in the marine mud belt  Holoce,[6001911]
2135,Holocene hydrological changes of the Rhone River  NW Mediterranean  as recorded in the marine mud belt,[6001911]
2136,New paper  Holocene hydrological changes of the Rhone River  NW Mediterranean  as recorded in the marine mud belt,[6001911]
2137,A new paleoclimate classification for deep time,[4865898]
2138,OS Transient tracer distributions in the Fram Strait in 2012 and inferred anthropogenic carbon content and transp,[6002015]
2139,Oceanography OS  Transient tracer distributions in the Fram Strait in 2012 and inferred anthropogenic carbon cont,[6002015]
2140,New paper from   et al  on new Bayesian method for credible intervals for durations of fossil taxa,[6004775]
2141,Now out  our decade-in-the-works paper on CIs on stratigraphic ranges w/o assuming uniform recovery      magnumopus,[6004775]
2142,"Our long-awaited paper on CIs for strat  ranges w/ non-unif  recovery functions, now in print   MagnumOpus",[6004775]
2143,Now out  our decade-in-the-works paper on CIs on stratigraphic ranges w/o assuming uniform recovery,[6004775]
2144,Could I get a copy of your paper  UM doesn't get Paleobiology?!?  josephwb at,[6004775]
2145,Includes a version of our Adaptive Beta Method  non-uniform confidence intervals on stratigraphic ranges  from,[6004775]
2146,Early Frasnian thelodont scales from C  Iran and  their implications for turiniid palaeobiology    - v,[6006647]
2147,Late Miocene and Pliocene pikeperches of S E  europe    - v,[6006648]
2148,Siberia volcanology paper free download till 18Jan  -,[4063220]
2149,"Boreal peatland water table depth and  carbon accumulation during Holocene thermal maximum, Roman Warm Period, and  MCA",[4868340]
2150,Paleobiology of sabretooth cat Smilodon populator in the Pampean Region  Insights from C/N stable isotopes,[6008017]
2151,The diet of Smilodon populator based on stable isotopes,[6008017]
2152,S populator in Argentina may have gone for large sloths,[6008017]
2153,Note Bobcat Perfection tail and coloration   2017MMM,[6008017]
2154,And I thought S populator was boring relative to S fatalis   what metal species names  2017MMM,[6008017]
2155,"Smilodon expanded from North America to South America during the ""Great American Biotic Interchange""  2017MMM",[6008017]
2156,"Jurassic-Cretaceous depositional environments and  evolution of Bilecik tauride CO3 platforms, Turkey  ",[6012533]
2157,"High-res organic C-isotope stratigraphy of Mid  Jurassic-Lower Cretaceous C  Spitsbergen, Svalbard  ",[6012534]
2158,New paper in our research group by   Organic carbon-isotope stratigraphy of the Agardhfjellet Fm,[6012534]
2159,Our paper on organic carbon isotope stratigraphy of the Agardhfjellet fm   Spitsbergen  is now available online,[6012534]
2160,"Ontario Boreal peatland water table depth and  carbon accumulation during Holocene thermal maximum, Roman Warm Period",[4868340]
2161,Multiproxy approach to climate and  marine productivity variations along MIS 5 in S E  Brazil  ,[6012535]
2162,Mid Miocene vegetation and  climate dynamics in Bulgaria and  Poland based on pollen data  ,[6018213]
2163,What causes vegetation changes on peatlands? Autogenic succession or climate? Find out in our latest paper,[6018483]
2164,Interesting look at the magnetic signature of tsunami propagation,[6018533]
2165,Just out  our new paper on climate reconstruction via tooth isotopes at Haua Fteah archaeological site  isotope,[6018643]
2166,Just out  our new paper on climate reconstruction via tooth isotopes at Haua Fteah archaeological site,[6018643]
2167,Checked out our new paper?  Palaeoenvironments via tooth  isotopes across Pleistocene Holocene transition N  Africa,[6018643]
2168,Seen   's recent paper? N African  Palaeoenvironments via tooth  stableisotopes,[6018643]
2169,"CP Environmental changes, climate and anthropogenic impact in southern-eastern Tunisia during the last 8 kyr",[6019967]
2170,"Environmental changes, climate and anthropogenic impact in southern-eastern Tunisia during the last 8 kyr",[6019967]
2171,Also new  Sigurdsen and  Hammer in press  Body size trends in the Ordovician to earliest Silurian of the Oslo Region,[4869962]
2172,"Environmental changes, climate and anthropogenic impact in southern-eastern Tunisia during the last 8 kyr  Env",[6019967]
2173,"New paper  Environmental changes, climate and anthropogenic impact in southern-eastern Tunisia during the last 8 kyr",[6019967]
2174,A new Upper Cretaceous titanosaur nesting site from La Rioja  NW Argentina,[6020259]
2175,A new Upper Cretaceous titanosaur nesting site from La Rioja,[6020259]
2176,New dinosaur nesting site in Argentina reveals habits of titanosaurs,[6020259]
2177,More recent  -supported research  a new sauropod nesting site in Argentina!,[6020259]
2178,Dust impact signals on the Wind spacecraft  AGUpubs,[6023344]
2179,ICYMI  Dust impact signals on the Wind spacecraft  AGUpubs,[6023344]
2180,"Concentrations of Si cephalopods within U  Frasnian CO3 concretions from the Holy Cross Mountains, Poland  ",[6026040]
2181,New ICTJA paper   Climate variability and human impact in South America       openaccess,[6026699]
2182,The Central American Seaway plays only a minor role in marine mammal distribution,[6026801]
2183,The palaeogeography of marine mammals in the northern hemisphere  new paper by   and     marinemammals,[6026801]
2184,The palaeogeography of marine mammals in the northern hemisphere  new paper by   and    ,[6026801]
2185,Congrats   on  the paper! Can't wait to sit down and read it,[6026801]
2186,Exploration of marine mammal paleogeography in the Northern Hemisphere over the Cenozoic,[6026801]
2187,Exploration of marine mammal paleogeography in the Northern Hemisphere over the Cenozoic using beta diversity,[6026801]
2188,Happy Whale Wednesday! Here's a new paper from Uhen Lab's Carlos Peredo and Mark D  Uhen about the paleogeography,[6026801]
2189,OS On the near-inertial variations of meridional overturning circulation in the South China Sea,[6030075]
2190,Oceanography OS  On the near-inertial variations of meridional overturning circulation in the South China Sea,[6030075]
2191,"Dietary and  environmental implications of E  Cretaceous predatory dinosaur coprolites from Teruel, Spain  ",[6033403]
2192,E  Devonian Palaeobiogeography of Eastern Australasia  ,[4877498]
2193,Dietary and  environmental implications of Cretaceous predatory  dinosaur coprolites  via    FossilFriday,[6033403]
2194,Dietary and  environmental implications of Cretaceous predatory  dinosaur coprolites  via  ,[6033403]
2195,Some of our new work on the Kibish Fm and paleoenvs of modern human origins out today--,[6045419]
2196,Paleoenvironmental reconstructions in Ethiopia! New research from out  ETEteam member Tyler Faith,[6045419]
2197,"New family of gymnodont fish from earliest Eocene of Peri-Tethys  N  Caucasus, Russia     - v",[6047411]
2198,New online  A new family of gymnodont fish from the earliest Eocene of the Peri-Tethys,[6047411]
2199,A new family of gymnodont fish  Tetraodontiformes  from the earliest  Eocene of the Peri-Tethys  Russia,[6047411]
2200,FossilFriday new earliest Eocene gymnodont fish  Massive beak-like jaws and  striking spines,[6047411]
2201,hal-00446718  Validation of the CALIPSO/CALIOP extinction coefficients from in situ,[6048670]
2202,"Stromatolites in Walker Lake  Nevada, Great Basin, USA  record climate and  lake level changes ~35Ka  ",[6049257]
2203," Blundell, AC, Holden     wrro",[4884752]
2204,Paper by    w/   on pre-LGM Walker Lake stromatolites!!!  isotopes  pluviallakes  Lahontan,[6049257]
2205,"What's this? Just some awesome work from the GeoBio 2014 students/instructors! Stromatolites in Walker Lake, NV",[6049257]
2206,New selachians from Patagonian U  Cretaceous  paleobiogeographical implications and  a new taxon    - v,[6050082]
2207,New species of Miocene rhino from Lake Victoria in    paleontology  fossils,[6052380]
2208,New Rhinocerotidae from Kisingiri localities  lower Miocene of Western Kenya     - v,[6052380]
2209,OS IEOOS  the Spanish Institute of Oceanography Observing System,[6052797]
2210,Oceanography OS  IEOOS  the Spanish Institute of Oceanography Observing System,[6052797]
2211,Fossil crocodilians from Colombia  Neogene faunal change in northernmost South America    - v,[6120661]
2212,Femoral ontogeny and  long bone histology of Asilisaurus kongwe and  growth in early dinosaurs    - v,[6127777]
2213,Late Miocene Pannonian Basin vegetation  ,[6127778]
2214,Generating multi-proxy Holocene palaeoenvironmental records from blanket peatlands,[4884752]
2215,Multi-proxy Palaeoecological responses To Water level fluctuations In 3 shallow Turkish lakes  ,[6127779]
2216,Multi-proxy palaeoecological responses to water level fluctuations In three shallow Turkish lakes,[6127779]
2217,Open Access UCL Research  Multi-proxy palaeoecological responses to water-level fluctuations in three shallow,[6127779]
2218,Latitudinal gradients and  indicator species in ungulate palaeoassemblages during MIS 3 in W Europe  ,[6127780]
2219,New  Lefebvre et al in press  Palaeoecological aspects of echinoderm diversification in lower Ordovician of Morocco,[6128950]
2220,"Palaeoecological aspects of the diversification of echinoderms in Lower Ordovician of central Anti-Atlas, Morocco",[6128950]
2221,Biostratigraphy and  paleoenvironments of Late Oligocene in N W  Transylvanian Basin revealed by foram assemblages  ,[6130869]
2222,Oceanography OS  ,[6132539]
2223,Congratulations to Jill  Evans  on the publication of the second paper from her MSc research!   you can get it,[6132566]
2224,new   research demonstrates that blanket  peatlands can provide multi-proxy palaeorecords  Holocene,[4884752]
2225,Open Access UCL Research  ,[6132724]
2226,Oceanography OS  ,[6132976]
2227,Why so many dipnoans? A multidisciplinary approach on the Lower Cretaceous lungfish record from,[6133131]
2228,New insights on East Finnmark platform palynostratigraphy and  paleogeography  3 Barents Sea Mississippian cores  ,[6136886]
2229,Reduction of vertebrate coprolite diversity associated with the end-Permian extinction event in Russia,[6139260]
2230,Reduction of vertebrate coprolite diversity associated with P-T extinction event in European Russia  ,[6139260]
2231,Cool new paper using coprolite trace fossils to look at the Permian mass extinction of vertebrates,[6139260]
2232,Cool new paper using coprolite trace fossils to look at the Permian mass extinction of vertebrates,[6139260]
2233,OS Remote sensing of chlorophyll in the Baltic Sea at basin scale from 1997 to 2012 using merged multi-sensor data,[6139437]
2234,Our new paper is out on how you can get detailed historic info on past environments from digging into blanket peat,[4884752]
2235,Oceanography OS  Remote sensing of chlorophyll in the Baltic Sea at basin scale from 1997 to 2012 using merged mu,[6139437]
2236,New paper! Remote sensing of chlorophyll in the Baltic Sea,[6139437]
2237,New work from our  ETEteam member Tyler Faith   paleoenvironment  biogeography  pleistocene  mammals,[6140574]
2238,New work from our  ETEteam member Tyler Faith   paleoenvironment  biogeography  pleistocene  mammals   ,[6140574]
2239,Earth loses part of its plasmasphere in  solar storms  A look at how the plasmasphere refills,[6142490]
2240,Redox variations and  organic accumulation on Yangtze CO3 platform during Ediacaran-Cambrian  ,[6144793]
2241,"Sudden and  extreme hyperthermals, low-O2, and  sediment influx drove community phase shifts after P-T mass extinction  ",[6144795]
2242,Physics  Strath  OA HF wave propagation and induced ionospheric turbulence in the magnetic equato     OpenAccess,[6146410]
2243,Oceanography OS  Seasonal renewal time variability in the Curonian Lagoon caused by atmospheric and hydrographica,[6153158]
2244,"Multi-proxy  Holocene palaeo env  records from blanket  peat  New paper by Ant Blundell,   +",[4884752]
2245,Oceanography OS  ,[6155707]
2246,"OS River bulge evolution and dynamics in a non-tidal sea  Daugava River plume in the Gulf of Riga, Baltic Sea",[6156385]
2247,"Oceanography OS  River bulge evolution and dynamics in a non-tidal sea  Daugava River plume in the Gulf of Riga,",[6156385]
2248,"We named it Mupashi migrator, which translates to wandering spirit/ancestor   PDF here",[6162141]
2249,1st karenitid from U  Permian of Gondwana and  biogeography of P-T therocephalians    - v,[6162141]
2250,Changes  in  the  geometry  and  strength  of  the  Atlantic  Meridional  Overturning Circulation during the l,[6162487]
2251,CP Changes  in  the  geometry  and  strength  of  the  Atlantic  Meridional  Overturning Circulation during the l,[6162487]
2252,New paper  Changes  in  the  geometry  and  strength  of  the  Atlantic  Meridional  Overturning Circulation d,[6162487]
2253,Changes in the geometry and strength of the Atlantic Meridional Overturning Circulation during the last glacial,[6162487]
2254,-   Siberia volcanology/onset of eruptions  China flood basalts and water,"[4063220,4235613]"
2255,New paper  faunal assemblage data as palaeoenvironmental indicator by   et al,[4917420]
2256,"Changes in geometry and  strength of AMOC during the last glacial  2050 ka  - Burckle et al , Clim  Past Disc",[6162487]
2257,"""Changes  in  the  geometry  and  strength  of  the  AMOC during the last glacial""",[6162487]
2258,Congreve and  Lamsdell  Palaeontological data - Equal weighting vs Implied weighting,[6163371]
2259,Implied weighting in palaeontological datasets = propagating errors,[6163371]
2260,New paper tests effects of implied weighting on fossil phylogenetic data  FossilFriday,[6163371]
2261,New equal vs implied weights paper acknowledging videogames!    FossilFriday,[6163371]
2262,Is the Mk model of evolution more similar to parsimony analysis with equal weights or implied weights?,[6163371]
2263,Implied weighting and its utility in palaeontological datasets  a stud,"[6163371,6163371]"
2264,Implied weighting and its utility in palaeontological datasets  a study using modelled phylogenetic matrices,[6163371]
2265,New paper on implied weighting in parsimony phylogenetic analyses!,[6163371]
2266,Final version of our Foremost Formation microsite paper now online   paleontology  cdnsci,[4917420]
2267,Great new study on combining geometric morphometrics and finite element analysis with evolutionary modeling,[6163628]
2268,Combining geometric morphometrics and  finite element analysis with evolutionary modelling,[6163628]
2269,Potentially a very powerful technique  Combining GM and  FEA with evolutionary modeling  toward a synthesis,[6163628]
2270,Combining geometric morphometrics and  finite element analysis with evolutionary modeling  OA  - v,[6163628]
2271,Combining geometric morphometrics and finite element analysis with evolutionary modeling  toward a synthesis,[6163628]
2272,Forward thinking methods in paleo  Combining GMM and FEA with evolutionary modeling,[6163628]
2273,Combining geometric morphometrics and finite element analysis with evolutionary modeling  towards a synthesis  oa,[6163628]
2274,Combining geometric morphometrics and finite element analysis with evolutionary modeling  towards a synthesis,[6163628]
2275,v/  Combining Geometric Morphometrics and Finite Element Analysis with Evolutionary Modeling,[6163628]
2276,Combining Geometric Morphometrics and Finite Element Analysis with Evolutionary Modeling  Towards a Synthesis,[6163628]
2277,A vertebrate microsite from a marine-terrestrial transition in the Foremost Formation  Campanian,[4917420]
2278,Oceanography OS  Turbulence observations in the Gulf of Trieste under moderate wind forcing and different water c,[6163914]
2279,OS Turbulence observations in the Gulf of Trieste under moderate wind forcing and different water column stratifi,[6163914]
2280,"5Ka of vegetation and  climate change in S  Namib Desert, Pella, S  Africa  ",[6179936]
2281,"50K years of vegetation and climate change in the southern Namib Desert, SA by",[6179936]
2282,Some CODIF science!  MISTjournalclub,[6185714]
2283,A new late Quaternary palaeohydrological record from humid tropics of N E  Australia  ,[6190436]
2284,Deep-sea benthic foram turnover across E  Eocene hyperthermal events at N E  Atlantic DSDP Site 550  ,[6190437]
2285,Secular changes in environmental stresses and  eukaryotes during E  Triassic to E  M  Triassic  ,[6190438]
2286,Secular changes in environmental stresses and eukaryotes during the Early Triassic to the early,[6190438]
2287,Final version of our Foremost Formation microsite paper now online   paleontology  cdnsci ,[4917420]
2288,Oceanography OS  Volume transport and mixing of the Faroe Bank Channel overflow from one year of moored measureme,[6191662]
2289,'s first published paper   Reconnection at Saturn  phd  nice  saturn  properscientist  jgr,[6191844]
2290,Coral 18O ev for Pacific Ocean mediated decadal var in Panama ITCZ rainfall back to early 1700s Brenner P3  j,[6193724]
2291,"Palynomorphs of Fezouata Shale  Lower Ordovician, Morocco   age and  environmental constraints of Fezouata Biota  ",[6196263]
2292,"P-T in Lower Yangtze, S E  China  new deep-water archive based on organic C isotopes and  U-Pb geochronology  ",[6196265]
2293,"Evidence for palaeo-wildfire in the Late Permian palaeotropics  charcoal from the Parnaba Basin, Brazil  ",[6196266]
2294,Evidence of Wildfires Lopingian Permian Brazil Suggest a Minimum Oxygen Paleoatmospheric Level Content Higher Than,[6196266]
2295,The Contributions of David Malcolm Raup  24 April 1933-9 July 2015,[6199005]
2296,"New  Otoliths from Eocene of Seymour Island, Antarctica, reveal dominance of gadiform fishes",[6199732]
2297,is the FIRST listed author on,[4917420]
2298,"FossilFriday Otoliths  'earstones'  of Eocene teleost fish, from Seymour Island, Antarctica",[6199732]
2299,"FossilFriday Otoliths  'earstones'  of Eocene teleost fish, from Seymour Island, Antarctica ht",[6199732]
2300,"Otoliths from Eocene of Seymour Island, Antarctica, reveal dominance of gadiform fishes  OA  - v",[6199732]
2301,The first record of fossil teleostean otoliths from he Eocene of Seymour Island  Antarctica is reported,[6199732]
2302,Have you seen all the new Antarctic otolith taxa? THEY JUST KEEP COMING,[6199732]
2303,"otoliths from the Eocene of Seymour Island, Antarctica, reveal dominance of gadiform fishes",[6199732]
2304,"FossilFriday Eocene teleostean otoliths from Seymour Island, Antarctica",[6199732]
2305,CP An investigation of carbon cycle dynamics since the Last Glacial Maximum  Complex interactions between the ter,[6203296]
2306,An investigation of carbon cycle dynamics since the Last Glacial Maximum  Complex interactions between the,[6203296]
2307,An investigation of carbon cycle dynamics since the Last Glacial Maximum  Complex interactions between the ter,[6203296]
2308,Dendrochronology and  M  Miocene petrified oak  Modern counterparts and  interpretation  ,[4945546]
2309,New paper  An investigation of carbon cycle dynamics since the Last Glacial Maximum  Complex interactions betw,[6203296]
2310,CP Disentangling the effect of ocean temperatures and isotopic content on the oxygen  isotope signals in the Nor,[6203297]
2311,Disentangling the effect of ocean temperatures and isotopic content on the oxygen  isotope signals in the North,[6203297]
2312,New paper  Disentangling the effect of ocean temperatures and isotopic content on the oxygen  isotope signals,[6203297]
2313,Disentangling T and d18Osw in the N Atlantic during Heinrich 1 - Interesting!,[6203297]
2314,"OS Aragonite saturation states and pH in western Norway fjords  seasonal cycles and controlling factors, 20052009",[6203639]
2315,Oceanography OS  Aragonite saturation states and pH in western Norway fjords  seasonal cycles and controlling fac,[6203639]
2316,"Reassessing the earliest  Oligocene  vertebrate assemblage of Monteviale  Vicenza,  Italy","[6204280,6204280]"
2317,"New online  Reassessing the earliest Oligocene vertebrate assemblage of Monteviale, Italy",[6204280]
2318,"New online  Reassessing the earliest Oligocene vertebrate assemblage of Monteviale, Italy ",[6204280]
2319,Wright et al  Dendrochronology of Miocene petrified oak  Modern counterparts and  interpretation,[4945546]
2320,"Reassessing earliest Oligocene vertebrate assemblage of Monteviale  Vicenza, Italy   ",[6204280]
2321,"Reassessing the earliest Oligocene vertebrate assemblage of Monteviale  Vicenza, Italy",[6204280]
2322,  How warm was Greenland during the last interglaci,[6228240]
2323,New paper  ,[6228240]
2324,Did you see this new paper - amazing,[6228240]
2325,  NERCpapers,[6228240]
2326,Well it appears my newest article is available for download -,[6230704]
2327,Yay! My article has now been officially published - Message me for a PDF if you want one,[6230704]
2328,Wright et al  Dendrochronology of Miocene petrified oak  Modern counterparts and  interpretation  ,[4945546]
2329,Morphometric analysis of graphoglyptid trace fossils in two dimensions  implications for behavioral evolution in,[6230704]
2330,Biomarker records of palaeoenvironmental variations in subtropical S  Africa since late pleistocene  ,[6233474]
2331,Biomarker records of  palaeoenvironmental variations in subtropical Southern Africa       peatland,[6233474]
2332,Biomarker records of  palaeoenvironmental variations in subtropical Southern Africa      peatland,[6233474]
2333,"Palaeobiogeography, palaeoecology and  evolution of Lower Ordovician conulariids, with emphasis on S E  Morocco  ",[6245924]
2334,"New  Van Iten et al in press  Lower Ordovician conulariids and  Sphenothallus,  w emphasis on the Fezouata Sh  Morocco",[6245924]
2335,CP The PRISM4  mid-Piacenzian  palaeoenvironmental reconstruction,[6248551]
2336,The PRISM4  mid-Piacenzian  palaeoenvironmental reconstruction,[6248551]
2337,The PRISM4  mid-Piacenzian  palaeoenvironmental reconstruction  The PRISM4  mid-Piacenzian  palaeoenvironmenta,[6248551]
2338,New paper  The PRISM4  mid-Piacenzian  palaeoenvironmental reconstruction,[6248551]
2339,"""Dendrochronology and middle Miocene petrified oak  Modern counterparts and interpretation""",[4945546]
2340,Look! A user-friendly format  Easy reading and  navigation on mobiles on Wiley Online Library  ,[6248736]
2341,Beautifully preserved fossil fireworm provides clues for process of phosphatization,[6248736]
2342,Biases in soft-tissue phosphatization  preservation of musculature in Cretaceous polychaete Rollinschaeta myoplena,[6248736]
2343,Diet and body mass in terrestrial mammals  Seasonality of precipitation explains distribution of frugivory,[6249696]
2344,Wondering about the mid-size gap? Check out our last  ETEteam publication     ETEinpress,[6249696]
2345,The relationship between diet and  body  mass in  terrestrial  mammals  paleobiology,[6249696]
2346,New paper by Silvia Pineda-Munoz and  colleauges on relationship between diet and  body mass in terrestrial mammals,[6249696]
2347,New paper from   documents changes in ocean  carbon and   plankton dynamics over the Jurassic-Cretaceous,[6251764]
2348,New paper from   documents changes in ocean  carbon and   plankton dynamics over the Jurassic-Cretaceous ,[6251764]
2349,Very excited to see more work on the Jurassic/Cretaceous boundary! Prompted by my recent review paper  ?,[6251764]
2350,Dendrochronology and middle Miocene petrified oak  Modern counterparts and interpretation,[4945546]
2351,Very excited to see more work on the Jurassic/Cretaceous boundary! Prompted by my recent review paper  ?  paywalled,[6251764]
2352,The evolution of the carbon cycle  and lack of carbon isotopic variation  through the JurassicCretaceous boundary,[6251764]
2353,The evolution of the carbon cycle  and lack of carbon isotopic variation  through the JurassicCretaceous boundary ,[6251764]
2354,C cycle history through JurassicCretaceous boundary  A new global 13C stack  ,[6251764]
2355,Latest   export   MISTjournalclub  I heard it's a GREAT paper,[6252041]
2356,"Ott et al, JQS  152 +11/-8 varve years between E  Holocene Hsseldalen and  AskjaS tephras   tephratastic  precision",[6257608]
2357,"All you ever wanted to know about dodo! by Claessens,   Hume and",[6257639]
2358,The impact of an ICME on the Jovian X-ray aurora - Dunn - 2016 - Journal of Geophysical Research  Space Physics,[6262927]
2359,The impact of an ICME on the Jovian X-ray aurora  lra  leicester,[6262927]
2360,Evolution of hallux in non-avian theropod dinosaurs    - v,[6267117]
2361,The onset of flood volcanism in the north-western part of the Siberian Traps,[4063220]
2362,"The spatial distribution of precipitation over the West Qinling region, China, AD 14702000",[4949241]
2363,New paper by Keegan Melstrom et al on a juvenile diplodocid dinosaur and  its air sac system,[6267118]
2364,"Utah Late Jurassic Juvenile sauropod, shows further evidence of avian style air-sacs    - v",[6267118]
