_id,body,cites_papers
125821265,RT @DegenRolf: Adolescents in the lowest AND highest cognitive ability group were the least likely to already have had sex. https://t.co/wu…,[14185676]
125822945,"Science! ""Nerds stay Virgins Longer.""

Facts look consistent w/ Chateau SMV scale even if explanation is not. @ChateauEmissary https://t.co/C2JCNhzu2R",[14185676]
125849252,RT @DegenRolf: Adolescents in the lowest AND highest cognitive ability group were the least likely to already have had sex. https://t.co/wu…,[14185676]
125861446,"RT @euneaux: Science! ""Nerds stay Virgins Longer.""

Facts look consistent w/ Chateau SMV scale even if explanation is not. @ChateauEmissary…",[14185676]
125866970,Los incel son más abundantes en los extremos de la distribución de IQ. https://t.co/yePCueBYeg,[14185676]
126217421,"Individuals with lower IQ have less sex than those with average IQ, controlling for confounds https://t.co/3RkZ3bw92r hmmm",[14185676]
126217452,"RT @Neuro_Skeptic: Individuals with lower IQ have less sex than those with average IQ, controlling for confounds https://t.co/3RkZ3bw92r hm…",[14185676]
126217546,"Neuro_Skeptic: Individuals with lower IQ have less sex than those with average IQ, controlling for confounds https://t.co/GQUBpyX2sz hmmm",[14185676]
126217629,"Neuro_Skeptic: Individuals with lower IQ have less sex than those with average IQ, controlling for confounds … https://t.co/yM3WsIQyW1",[14185676]
126217696,"‘individuals in the lowest cognitive ability group had significantly lower odds of experiencing each type of sex’

https://t.co/MXW3rM4B9z",[14185676]
126217725,"Soviel zu „dumm fickt gut“.

https://t.co/OBOxIggsXQ",[14185676]
126218351,.... interesting .... interesting ... go on https://t.co/zW6W4duwfg,[14185676]
126223078,"RT @Neuro_Skeptic: Individuals with lower IQ have less sex than those with average IQ, controlling for confounds https://t.co/3RkZ3bw92r hm…",[14185676]
126225666,"RT @Neuro_Skeptic: Individuals with lower IQ have less sex than those with average IQ, controlling for confounds https://t.co/3RkZ3bw92r hm…",[14185676]
126232993,🤓 https://t.co/v3f7PcdZ4R,[14185676]
126241260,"RT @Neuro_Skeptic: Individuals with lower IQ have less sex than those with average IQ, controlling for confounds https://t.co/3RkZ3bw92r hm…",[14185676]
126482571,"RT @HIV_Insight: Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/35JGpkVhx8 HT…",[14185676]
126482281,"Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/35JGpkVhx8 HT @UNCpublichealth",[14185676]
126482282,"Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/WEzp8kygZy HT @UNCpublichealth",[14185676]
126482280,"Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/sep1Y4mjds HT @UNCpublichealth",[14185676]
126532486,Both high IQ and low IQ young adults more likely be virgins in their late 20s than those with average IQ: https://t.co/R1GeXWTHBD,[14185676]
126532800,RT @kph3k: Both high IQ and low IQ young adults more likely be virgins in their late 20s than those with average IQ: https://t.co/R1GeXWTHBD,[14185676]
126536672,RT @kph3k: Both high IQ and low IQ young adults more likely be virgins in their late 20s than those with average IQ: https://t.co/R1GeXWTHBD,[14185676]
126577773,RT @kph3k: Both high IQ and low IQ young adults more likely be virgins in their late 20s than those with average IQ: https://t.co/R1GeXWTHBD,[14185676]
126588447,https://t.co/IHloGIV9xp,[14185676]
126959618,"The Relationship B/w Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the U.S. @DebbyHerbenick https://t.co/LdPdzGCZQw",[14185676]
126967783,"RT @cygraham_graham: The Relationship B/w Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the U.S. @DebbyHerbenick https://t…",[14185676]
127214766,"Ppl w/ low cognitive ability less likely to have had vaginal, oral or anal sex than ppl w/ average IQ. https://t.co/Aapr11U8ps",[14185676]
128329915,"Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/WEzp8kygZy HT @UNCpublichealth",[14185676]
128329916,"Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/35JGpkVhx8 HT @UNCpublichealth",[14185676]
128329918,"Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/sep1Y4mjds HT @UNCpublichealth",[14185676]
128392834,"RT @HIV_Insight: Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/35JGpkVhx8 HT…",[14185676]
129244231,"""chérie, tu ne ferai pas une petite gâterie? c'est pour augmenter nos capacités cognitives"" https://t.co/DfklaOT53U",[14185676]
129248027,"""individuals in the highest cognitive ability group had  significantly lower odds of exp. vaginal intercourse..."" https://t.co/KfmuE7UdF9",[14185676]
129255102,😬 https://t.co/LHrQkKS7bE,[14185676]
129255158,"Higher cognitive ability -&gt; more sex (N = 13,845) (via @MargRev) https://t.co/iWogtKfPy9",[14185676]
129257026,How do sexual practices correlate with cognitive ability? https://t.co/IXe9jRchFv,[14185676]
129260903,https://t.co/9RH5MrjtnX … https://t.co/MpOpvPXayY,[14185676]
129263798,"The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex
https://t.co/ULfYFNg7xQ https://t.co/SWjxfNDrlR",[14185676]
129264975,"Is smart the new sexy ? 
https://t.co/gGOmH6P3cf https://t.co/xpPAyGuy8J",[14185676]
129295788,"The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex https://t.co/ufMFMDyMQS",[14185676]
129296899,"The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex in the United States https://t.co/CzYLIhjHkF",[14185676]
129298871,"RT @Nonicoc: The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex https://t.co/ufMFMDyMQS",[14185676]
129327525,"This is some proper research: Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex https://t.co/9a7uD5kfR5 https://t.co/N4SY3rcseo",[14185676]
129329038,"RT @sgerst: This is some proper research: Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex https://t.c…",[14185676]
129329189,"RT @sgerst: This is some proper research: Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex https://t.c…",[14185676]
129329505,"RT @sgerst: This is some proper research: Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex https://t.c…",[14185676]
129330984,Acá dice q los de menor habilidad cognitiva suelen tener menos experiencia sexual temprana. Ni eso nos queda. https://t.co/aYoSAuWpjY,[14185676]
129332679,RT @pantacha: Acá dice q los de menor habilidad cognitiva suelen tener menos experiencia sexual temprana. Ni eso nos queda. https://t.co/aY…,[14185676]
129341006,https://t.co/mmYfn3aeAb,[14185676]
129355778,"""individuals in the highest cognitive ability group had significantly lower odds of experiencing vaginal intercour… https://t.co/iyTbNXhooZ",[14185676]
129724190,"RT @adelaigue: ""chérie, tu ne ferai pas une petite gâterie? c'est pour augmenter nos capacités cognitives"" https://t.co/DfklaOT53U",[14185676]
133745250,"RT @TapasDeCiencia: Hallada una relación entre la capacidad cognitiva y las experiencias de sexo vaginal, oral y anal. https://t.co/rnoXtzW…",[14185676]
133747318,"RT @TapasDeCiencia: Hallada una relación entre la capacidad cognitiva y las experiencias de sexo vaginal, oral y anal. https://t.co/rnoXtzW…",[14185676]
133744158,"Hallada una relación entre la capacidad cognitiva y las experiencias de sexo vaginal, oral y anal. https://t.co/rnoXtzWNHj https://t.co/HTUulmGaQf",[14185676]
133754730,"RT @TapasDeCiencia: Hallada una relación entre la capacidad cognitiva y las experiencias de sexo vaginal, oral y anal. https://t.co/rnoXtzW…",[14185676]
133762074,"RT @TapasDeCiencia: Hallada una relación entre la capacidad cognitiva y las experiencias de sexo vaginal, oral y anal. https://t.co/rnoXtzW…",[14185676]
133788657,"RT @TapasDeCiencia: Hallada una relación entre la capacidad cognitiva y las experiencias de sexo vaginal, oral y anal. https://t.co/rnoXtzW…",[14185676]
133802653,@foxyforecaster @SilverVVulpes @AndrewSabisky was just sent this: https://t.co/gW27LQqK2C your virgin quip from a paper or just *cough* exp?,[14185676]
133825350,"Sorprendente q no se hubiera demostrado esta relación antes.Está bien,una cosa es saber o intuir y otra demostrar,pero tiene toda lógica,no? https://t.co/WO3nJqmVPL",[14185676]
133901569,"Statistical Relationship Between Cognitive Ability and Experiences of Vaginal, Oral,and Anal Sex in USA
https://t.co/2KqEPESxmL #sexresearch https://t.co/12DCIS4gQj",[14185676]
134849117,"認知機能が低い人はセックスすることが少ない。The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex …https://t.co/4eBHFELA3c",[14185676]
134850254,"RT @uranus_2: 認知機能が低い人はセックスすることが少ない。The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex …https://t.co…",[14185676]
134850379,"RT @uranus_2: 認知機能が低い人はセックスすることが少ない。The Relationship Between Cognitive Ability and Experiences of Vaginal, Oral, and Anal Sex …https://t.co…",[14185676]
135882341,"Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/35JGpkVhx8 HT @UNCpublichealth",[14185676]
135882446,"RT @HIV_Insight: Relationship Between Cognitive Ability &amp; Experiences of Vaginal, Oral &amp; Anal Sex in the US [a] https://t.co/35JGpkVhx8 HT…",[14185676]
125824933,"性的少数派が考えるセックスの定義を調べた研究は少ないのでやってみたよという論文。Sexual Behavior, Definitions of Sex, and the Role of Self-Partner Context…https://t.co/jrCjaHOPVj",[14186674]
125825553,"RT @uranus_2: 性的少数派が考えるセックスの定義を調べた研究は少ないのでやってみたよという論文。Sexual Behavior, Definitions of Sex, and the Role of Self-Partner Context…https://t.c…",[14186674]
126244261,"Sex'l Beh'r Def'ns of Sex &amp; Role of Self-Partner Context in Lesbian Gay &amp; Bi Adults @Vanessa_Schick @BrandonHillPhD 
https://t.co/5Tzb7W5Kqa",[14186674]
126254649,"RT @cygraham_graham: Sex'l Beh'r Def'ns of Sex &amp; Role of Self-Partner Context in Lesbian Gay &amp; Bi Adults @Vanessa_Schick @BrandonHillPhD 
h…",[14186674]
126334180,"Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https://t.co/q9H6KDxSfd",[14186674]
126334181,"Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https://t.co/tPXPstVRbR",[14186674]
126334218,"RT @HIV_Insight: Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https:/…",[14186674]
126334316,"RT @HIV_Insight: Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https:/…",[14186674]
126334445,"RT @HIV_Insight: Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https:/…",[14186674]
126379516,"RT @HIV_Insight: Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https:/…",[14186674]
128394706,"Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https://t.co/Gb2tzKhs0p",[14186674]
128394705,"Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https://t.co/q9H6KDxSfd",[14186674]
128394707,"Sexual Behavior, Definitions of Sex &amp; the Role of Self-Partner Context Among #Lesbian, #Gay &amp; #Bisexual Adults [a] https://t.co/tPXPstVRbR",[14186674]
125825076,Sexual dimorphism in the mast cell transcriptome and the pathophysiological responses to immu... https://t.co/9ByoaA5pgm,[14186696]
125935467,Should never have got past animal ethics. Mice suffered prolonged anaphylaxis or were restrained in tiny tubes https://t.co/VyQeab1ujc,[14186696]
133933255,"Sex specific immune response that leaves women at greater risk for IBS, allergy, and anaphylaxis.  https://t.co/vHESRGxT7W  #fuelingtactics",[14186696]
133940144,#SexualDimorphism in the #MastCell transcriptome &amp; the pathophysiological responses to imm.. https://t.co/HBlVM6FX7e #bsd via @BioMedCentral,[14186696]
134723301,"May be why autoimmune disease are higher in women

https://t.co/nfIqjgnvHG",[14186696]
139600778,Very interesting paper on Mast Cells and Gender https://t.co/waTWPyh8yZ #mastcells #immunology #revision,[14186696]
160952647,yea! 😌 https://t.co/sSaMfqJ8Hm,[14186696]
124308035,"Check out KAWSE Executive Director's recent publication with a former K-State Graduate student, Sarah Donley!... https://t.co/wFgmFNKSYM",[14194370]
135188469,"NEW ARTICLE
@SpringerLink 
https://t.co/p0ajv5MffL https://t.co/HmsGuerfs6",[14194370]
135193001,"RT @ASASexandGender: NEW ARTICLE
@SpringerLink 
https://t.co/p0ajv5MffL https://t.co/HmsGuerfs6",[14194370]
135193989,"RT @ASASexandGender: NEW ARTICLE
@SpringerLink 
https://t.co/p0ajv5MffL https://t.co/HmsGuerfs6",[14194370]
151348323,"This is interesting! Gendered beliefs are so powerful! they are showing up in this occupation... Undertaking! ⚰
@jayohayeenenie 
#Soc320DH https://t.co/OenfMFQXHW",[14194370]
151359351,"RT @ProfessorPinto: This is interesting! Gendered beliefs are so powerful! they are showing up in this occupation... Undertaking! ⚰
@jayoha…",[14194370]
125950928,Interesting new paper in GPC Chinese migrant women as boundary markers in Singapore https://t.co/wASHyDwrEn,[14212493]
126008506,"#Chinese #migrant women as boundary markers in #Singapore: unrespectable, un-middle-class and un-Chinese by S. Ang https://t.co/V2aqYx3dOC",[14212493]
127727717,"RT @GPCjournal: #Chinese #migrant women as boundary markers in #Singapore: unrespectable, un-middle-class and un-Chinese by S. Ang https://…",[14212493]
126067262,RT @cygraham_graham: Useful review:.Assessing Participation &amp; Effectiveness of the Peer-Led Approach in Youth Sexual Health Education https…,[14232506]
126069811,RT @cygraham_graham: Useful review:.Assessing Participation &amp; Effectiveness of the Peer-Led Approach in Youth Sexual Health Education https…,[14232506]
126473149,RT @HIV_Insight: Assessing Participation &amp; Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education: Systematic Review [a] https:/…,[14232506]
126471990,Assessing Participation &amp; Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education: Systematic Review [a] https://t.co/dDzj94BUO1,[14232506]
126472115,RT @HIV_Insight: Assessing Participation &amp; Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education: Systematic Review [a] https:/…,[14232506]
126584169,RT @HIV_Insight: Assessing Participation &amp; Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education: Systematic Review [a] https:/…,[14232506]
128299409,Assessing Participation &amp; Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education: Systematic Review [a] https://t.co/dDzj94BUO1,[14232506]
128299410,Assessing Participation &amp; Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education: Systematic Review [a] https://t.co/zdaw8KtM8k,[14232506]
128299767,RT @HIV_Insight: Assessing Participation &amp; Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education: Systematic Review [a] https:/…,[14232506]
128307747,RT @HIV_Insight: Assessing Participation &amp; Effectiveness of Peer-Led Approach in Youth Sexual Hlth Education: Systematic Review [a] https:/…,[14232506]
128967341,"Peer-led sexual health education changes knowledge and attitudes, but not behaviors. https://t.co/PN8aMySeoN",[14232506]
126106340,"""differences in policy preferences of men and women are reflected by male and female candidates in EU elections"" https://t.co/fKZk0cgYDc",[14257822]
126134774,"Just published: Sexual Well-Being in Older Women: The Relevance of Sexual Excitation/Sexual Inhibition @Psychojule 
https://t.co/5R4SwR9SIa",[14294171]
126220271,"RT @cygraham_graham: Just published: Sexual Well-Being in Older Women: The Relevance of Sexual Excitation/Sexual Inhibition @Psychojule 
ht…",[14294171]
126444599,RT @HIV_Insight: Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOtt…,[14294171]
126445171,RT @HIV_Insight: Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOtt…,[14294171]
126444069,Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/e7v77Fik41 HT @uOttawa #Sexuality,[14294171]
126444067,Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/GRhh88G9h1 HT @uOttawa #Sexuality,[14294171]
126444070,Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOttawa #Sexuality,[14294171]
128392539,Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/e7v77Fik41 HT @uOttawa  #Sexuality,[14294171]
128392541,Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOttawa  #Sexuality,[14294171]
128392540,Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/GRhh88G9h1 HT @uOttawa  #Sexuality,[14294171]
128392937,RT @HIV_Insight: Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOtt…,[14294171]
128434431,RT @HIV_Insight: Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOtt…,[14294171]
128459193,RT @HIV_Insight: Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOtt…,[14294171]
128862280,RT @HIV_Insight: Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOtt…,[14294171]
129144403,RT @HIV_Insight: Sexual Well-Being in Older Women: Relevance of Sexual Excitation &amp; Sexual #Inhibition [a] https://t.co/YkTkz7F9Yc HT @uOtt…,[14294171]
126138698,"The Janice Monk Lecture in #Feminist #Geography: the first 10 years, S. A. Marston, @SapanaDoshi1 https://t.co/k8Z8CSoizw",[14299429]
126139597,Honored to support cutting edge fem geog &amp; the legacy of Jan Monk. Our article on 10 years of JML is out. Thanks GPC! https://t.co/s2MpWPq3GS,[14299429]
127727711,"RT @GPCjournal: The Janice Monk Lecture in #Feminist #Geography: the first 10 years, S. A. Marston, @SapanaDoshi1 https://t.co/k8Z8CSoizw",[14299429]
126232523,"Study: queer and pansexual identities adopted more often by nonheterosexual women, noncisgender people. https://t.co/mPpJxQ7NiN",[14419684]
126243851,"Who Adopts Queer and Pansexual Sexual Identities? @megjohnbarker @SarivanAnders 
https://t.co/NOgW5KbOHb",[14419684]
126253070,. @Femme_inist https://t.co/nBZqQYenUh,[14419684]
126286867,"RT @cygraham_graham: Who Adopts Queer and Pansexual Sexual Identities? @megjohnbarker @SarivanAnders 
https://t.co/NOgW5KbOHb",[14419684]
126427283,"RT @cygraham_graham: Who Adopts Queer and Pansexual Sexual Identities? 
https://t.co/kJFMkZoXPp",[14419684]
126462277,RT @HIV_Insight: Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/G0SbSiA8Wh HT @Sydney_Uni #Sexuality,[14419684]
126461949,Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/J7x7UNWZgD HT @Sydney_Uni #Sexuality,[14419684]
126461952,Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/1UtdwdOVIL HT @Sydney_Uni #Sexuality,[14419684]
126461950,Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/G0SbSiA8Wh HT @Sydney_Uni #Sexuality,[14419684]
128406083,Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/1UtdwdOVIL HT @Sydney_Uni  #Sexuality,[14419684]
128406084,Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/J7x7UNWZgD HT @Sydney_Uni  #Sexuality,[14419684]
128406085,Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/G0SbSiA8Wh HT @Sydney_Uni  #Sexuality,[14419684]
128406297,RT @HIV_Insight: Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/G0SbSiA8Wh HT @Sydney_Uni  #Sexuality,[14419684]
128411092,RT @Hlth_Literacy: Who Adopts #Queer &amp; #Pansexual Sexual Identities? [a] https://t.co/1UtdwdOVIL HT @Sydney_Uni  #Sexuality,[14419684]
126296027,"Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co/FW0omjhlGg",[14441472]
126296089,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126296096,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126296099,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126296144,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126296145,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126296206,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126296229,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126296553,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126296916,Seems like a thoughtful research. https://t.co/PKRJGf6UWf,[14441472]
126297120,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126297357,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126297561,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126297638,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126297646,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126297717,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126297830,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126298025,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126298618,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126299126,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126299242,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126299386,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126299772,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126300154,"""They don't know they're victims...."" https://t.co/VuJuLKKi8P",[14441472]
126300194,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126300957,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126301168,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126301737,"Why even bother with research and interviews, when you already know the answer? https://t.co/ggf5gJ53od",[14441472]
126301752,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126301804,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126301983,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126302381,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126302385,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126302545,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126303367,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126303612,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126303726,"Gender scholar says, ""Don't believe your lying eyes."" https://t.co/19XhcIg1K6",[14441472]
126303833,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126303888,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126304842,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126307555,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126308381,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126308609,"RT @DouglasLevene: Gender scholar says, ""Don't believe your lying eyes."" https://t.co/19XhcIg1K6",[14441472]
126308767,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126309385,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126310174,"Today in gender studies
@CHSommers https://t.co/lvTjFtSYB9",[14441472]
126310252,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126310405,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126311195,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126313230,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126313609,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
126315436,"RT @RealPeerReview: Female academics don't feel discriminated, gender scholar concludes they are wrong https://t.co/lIEY5GyGvd https://t.co…",[14441472]
